word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
red	adjective	0.4683	0.5099	33	0.000013	0.000012
playing	verb	0.4681	0.5376	68	0.000029	0.000029
American	adjective	0.4679	0.5742	31	0.000012	0.000011
dough	noun	0.4679	0.5326	38	0.000012	0.000011
baked	verb	0.4679	0.4754	35	0.000016	0.000016
hauled	verb	0.4679	0.5187	78	0.000115	0.000127
carried	verb	0.4679	0.5142	92	0.001225	0.001189
synagogue	noun	0.4679	0.5430	25	0.000011	0.000008
thrashing	verb	0.4676	0.4842	28	0.000010	0.000008
lived	verb	0.4674	0.4929	83	0.000062	0.000069
tweeted	verb	0.4674	0.5021	22	0.000010	0.000007
spilt	verb	0.4674	0.5269	41	0.000013	0.000013
known	verb	0.4674	0.4457	84	0.000031	0.000031
hallucinate	verb	0.4669	0.5109	62	0.000019	0.000020
much	adverb	0.4669	0.5959	92	0.000097	0.000101
telephone	noun	0.4669	0.5180	44	0.000016	0.000014
text	noun	0.4669	0.6269	86	0.000069	0.000065
sure	adjective	0.4669	0.4816	92	0.000053	0.000058
vehicle	noun	0.4669	0.5220	20	0.000008	0.000008
hallways	noun	0.4667	0.5241	48	0.000017	0.000019
verses	noun	0.4664	0.5161	39	0.000014	0.000013
afternoon	noun	0.4664	0.5354	31	0.000011	0.000009
bled	verb	0.4664	0.5099	87	0.000060	0.000061
gums	noun	0.4664	0.4962	21	0.000008	0.000007
flush	noun	0.4662	0.4582	78	0.000038	0.000039
genitals	noun	0.4662	0.5234	28	0.000009	0.000009
prescribed	verb	0.4660	0.5388	77	0.000043	0.000042
selected	verb	0.4660	0.5690	90	0.000181	0.000188
bill	verb	0.4660	0.5520	63	0.000064	0.000069
poems	noun	0.4660	0.4835	34	0.000013	0.000012
Atlantic	noun	0.4660	0.5144	30	0.000010	0.000009
Englishman	noun	0.4660	0.5246	55	0.000018	0.000018
flame	noun	0.4660	0.5276	42	0.000014	0.000013
nailed	verb	0.4657	0.5966	66	0.000046	0.000053
filed	verb	0.4655	0.4939	92	0.000418	0.000417
years	noun	0.4655	0.4962	71	0.000028	0.000026
incense	noun	0.4653	0.5066	36	0.000015	0.000015
attacked	verb	0.4650	0.5567	89	0.000204	0.000217
feeling	noun	0.4650	0.5714	38	0.000017	0.000017
pacifier	noun	0.4650	0.5083	22	0.000008	0.000007
inhaling	verb	0.4650	0.5425	43	0.000014	0.000013
too	adverb	0.4650	0.4787	92	0.000097	0.000093
hedge	noun	0.4650	0.5411	74	0.000026	0.000026
collapse	noun	0.4648	0.5733	58	0.000018	0.000019
she'd	verb	0.4646	0.4972	79	0.000392	0.000378
lines	noun	0.4646	0.5184	91	0.000036	0.000038
pot	noun	0.4646	0.4820	43	0.000014	0.000014
flutter	noun	0.4646	0.5510	91	0.000029	0.000032
science	noun	0.4646	0.4745	29	0.000012	0.000010
gun	noun	0.4646	0.5250	44	0.000019	0.000019
chopped	verb	0.4646	0.5567	91	0.000087	0.000089
renew	verb	0.4643	0.4620	62	0.000028	0.000027
covered	verb	0.4641	0.4934	92	0.000488	0.000469
dear	noun	0.4641	0.5336	91	0.000070	0.000070
N	noun	0.4636	0.4527	36	0.000012	0.000013
begging	verb	0.4636	0.5402	27	0.000011	0.000009
billed	verb	0.4636	0.5742	29	0.000018	0.000017
A	noun	0.4636	0.4452	91	0.000223	0.000807
stress	verb	0.4634	0.5229	40	0.000026	0.000027
prosecute	verb	0.4631	0.4849	23	0.000009	0.000006
assistant	noun	0.4631	0.5050	26	0.000024	0.000013
Record	noun	0.4631	0.4461	37	0.000012	0.000011
pond	noun	0.4631	0.5435	35	0.000012	0.000012
drop	verb	0.4631	0.5799	92	0.000262	0.000255
ly	verb	0.4629	0.4967	32	0.000011	0.000009
sting	noun	0.4629	0.4844	84	0.000049	0.000049
NEVER	adverb	0.4629	0.5671	22	0.000009	0.000012
symbols	noun	0.4629	0.4754	78	0.000024	0.000027
forgotten	verb	0.4627	0.5822	64	0.000022	0.000025
enough	adjective	0.4624	0.5002	88	0.000054	0.000053
elbow	noun	0.4624	0.4820	44	0.000021	0.000019
aching	verb	0.4624	0.5574	88	0.000031	0.000032
mornings	noun	0.4624	0.6127	66	0.000021	0.000021
U.S	noun	0.4622	0.5406	25	0.000014	0.000009
pebbles	noun	0.4622	0.5796	72	0.000035	0.000034
roar	verb	0.4622	0.4768	57	0.000022	0.000024
pure	adjective	0.4620	0.5742	82	0.000030	0.000032
spit	verb	0.4617	0.4811	77	0.000125	0.000116
ink	noun	0.4617	0.4995	39	0.000013	0.000013
assault	verb	0.4615	0.5825	62	0.000024	0.000025
damage	noun	0.4615	0.5276	62	0.000023	0.000024
boy	noun	0.4612	0.5440	77	0.000030	0.000029
eased	verb	0.4612	0.4617	55	0.000043	0.000058
dread	noun	0.4612	0.4887	35	0.000012	0.000010
dig	verb	0.4610	0.5903	78	0.000076	0.000074
deposit	noun	0.4610	0.4950	34	0.000018	0.000015
wired	verb	0.4608	0.4986	23	0.000009	0.000007
tore	noun	0.4608	0.5279	73	0.000095	0.000094
sink	verb	0.4608	0.5496	77	0.000080	0.000076
prophesy	verb	0.4608	0.5151	23	0.000010	0.000009
difference	noun	0.4608	0.4995	35	0.000013	0.000012
pan	noun	0.4605	0.5463	38	0.000012	0.000012
rubble	noun	0.4603	0.5487	91	0.000030	0.000031
tight	adjective	0.4603	0.5113	53	0.000021	0.000021
snap	verb	0.4603	0.4856	90	0.000053	0.000058
enslave	verb	0.4603	0.4981	41	0.000016	0.000015
“I'm	verb	0.4603	0.4962	49	0.000022	0.000022
demolish	verb	0.4601	0.5028	20	0.000009	0.000006
there's	verb	0.4598	0.5156	59	0.000042	0.000073
texted	verb	0.4598	0.5175	81	0.000087	0.000088
removed	verb	0.4598	0.5255	92	0.001222	0.001197
coat	noun	0.4598	0.4726	92	0.000079	0.000081
stinging	noun	0.4598	0.5132	59	0.000025	0.000026
handcuffed	verb	0.4596	0.5572	86	0.000079	0.000076
sudden	adjective	0.4596	0.4766	82	0.000026	0.000028
land	verb	0.4596	0.5371	38	0.000013	0.000012
tear	verb	0.4594	0.4584	91	0.000483	0.000453
France	noun	0.4594	0.4693	35	0.000012	0.000010
crawled	verb	0.4591	0.4605	72	0.000071	0.000074
may	verb	0.4589	0.4735	92	0.000509	0.000525
clear	adjective	0.4589	0.5203	80	0.000041	0.000041
embarrassed	adjective	0.4589	0.5761	23	0.000011	0.000014
Coke	noun	0.4589	0.4612	20	0.000008	0.000005
itemise	verb	0.4589	0.5295	20	0.000013	0.000010
daze	noun	0.4586	0.4747	72	0.000022	0.000024
attack	noun	0.4584	0.5716	28	0.000011	0.000008
watching	verb	0.4584	0.4754	67	0.000034	0.000036
strangle	verb	0.4584	0.5241	89	0.000343	0.000331
pale	adjective	0.4584	0.5515	20	0.000007	0.000005
airline	noun	0.4582	0.6259	32	0.000011	0.000010
tried	verb	0.4579	0.5718	92	0.005742	0.005604
speed	noun	0.4579	0.6026	51	0.000018	0.000015
becomes	verb	0.4579	0.5347	24	0.000009	0.000008
patio	noun	0.4579	0.5028	35	0.000012	0.000010
hay	noun	0.4577	0.5210	88	0.000029	0.000031
hotel	noun	0.4577	0.5281	52	0.000021	0.000019
wondering	verb	0.4575	0.5406	33	0.000013	0.000011
recruits	noun	0.4575	0.5061	55	0.000021	0.000020
border	noun	0.4575	0.5234	28	0.000010	0.000008
largest	adjective	0.4575	0.5321	23	0.000008	0.000006
slipped	verb	0.4575	0.5213	92	0.002077	0.002003
Friday	noun	0.4575	0.4679	55	0.000019	0.000018
injected	verb	0.4570	0.5255	89	0.000094	0.000090
function	noun	0.4570	0.5340	23	0.000011	0.000010
nearest	adjective	0.4570	0.4809	78	0.000061	0.000058
could	verb	0.4570	0.4868	92	0.002467	0.002385
pictures	noun	0.4570	0.5227	55	0.000028	0.000025
blowing	verb	0.4570	0.5539	49	0.000020	0.000019
wrestled	verb	0.4568	0.5612	64	0.000031	0.000037
beautiful	adjective	0.4565	0.4650	89	0.000047	0.000047
grabbed	verb	0.4565	0.4504	92	0.002259	0.002115
thinking	verb	0.4565	0.5272	90	0.000042	0.000046
trying	verb	0.4565	0.5756	89	0.000057	0.000057
bird	noun	0.4565	0.5662	77	0.000024	0.000026
wept	verb	0.4565	0.4858	91	0.000342	0.000353
ing	noun	0.4565	0.4929	54	0.000027	0.000028
translate	verb	0.4560	0.5151	23	0.000008	0.000006
overlooking	verb	0.4560	0.4575	31	0.000010	0.000009
cupped	verb	0.4560	0.5198	77	0.000126	0.000128
books	noun	0.4560	0.5647	47	0.000017	0.000018
knew	verb	0.4560	0.4806	92	0.000677	0.000652
fellow	adjective	0.4560	0.5052	21	0.000007	0.000006
thank	noun	0.4560	0.5047	77	0.000042	0.000044
award	verb	0.4558	0.5128	68	0.000039	0.000042
Live	noun	0.4558	0.5147	44	0.000014	0.000013
City	noun	0.4558	0.5402	40	0.000015	0.000013
geese	adjective	0.4556	0.5165	23	0.000010	0.000007
wipe	verb	0.4556	0.5224	56	0.000031	0.000032
frozen	adjective	0.4556	0.4920	29	0.000011	0.000009
swung	noun	0.4556	0.4721	92	0.000671	0.000650
thank	verb	0.4556	0.5473	92	0.000228	0.000232
needle	noun	0.4556	0.5090	43	0.000014	0.000013
scream	verb	0.4556	0.4646	92	0.000932	0.000926
professor	noun	0.4556	0.5052	35	0.000012	0.000010
Bible	noun	0.4556	0.5305	42	0.000018	0.000016
British	adjective	0.4553	0.4764	56	0.000018	0.000017
slowed	verb	0.4551	0.4875	64	0.000027	0.000029
wounded	adjective	0.4551	0.5208	36	0.000013	0.000012
stroke	verb	0.4551	0.4920	92	0.000151	0.000142
ban	verb	0.4551	0.5482	75	0.000029	0.000031
red	noun	0.4551	0.4674	92	0.000049	0.000050
NCO	noun	0.4551	0.5123	35	0.000012	0.000010
talked	verb	0.4551	0.4995	92	0.000258	0.000259
cars	noun	0.4551	0.5543	20	0.000007	0.000007
paw	verb	0.4549	0.4601	22	0.000008	0.000006
television	noun	0.4546	0.5284	29	0.000010	0.000008
tore	verb	0.4546	0.4957	89	0.000665	0.000635
Elizabeth	noun	0.4546	0.5723	37	0.000014	0.000012
cap	noun	0.4546	0.5458	61	0.000023	0.000022
index	noun	0.4546	0.5043	47	0.000016	0.000016
dressed	verb	0.4546	0.5548	59	0.000035	0.000032
search	noun	0.4542	0.4792	38	0.000013	0.000011
considering	verb	0.4542	0.4986	33	0.000011	0.000009
moving	verb	0.4542	0.6290	92	0.000192	0.000183
fry	noun	0.4542	0.4896	21	0.000008	0.000006
toes	noun	0.4542	0.5468	79	0.000055	0.000057
worshiped	verb	0.4542	0.4631	27	0.000013	0.000014
ard	adverb	0.4542	0.5232	25	0.000009	0.000007
tunnels	noun	0.4539	0.5338	32	0.000012	0.000010
everybody	noun	0.4537	0.5284	54	0.000032	0.000038
exploded	verb	0.4537	0.5874	79	0.000026	0.000027
deleted	verb	0.4537	0.4419	92	0.000300	0.000291
count	verb	0.4534	0.5451	64	0.000048	0.000047
gravy	noun	0.4532	0.5061	36	0.000016	0.000014
public	noun	0.4532	0.4740	35	0.000014	0.000013
pounded	verb	0.4532	0.5560	70	0.000056	0.000065
rainy	adjective	0.4532	0.4934	35	0.000013	0.000011
hell	noun	0.4527	0.5423	90	0.000050	0.000049
straight	adverb	0.4527	0.5860	92	0.000089	0.000091
hue	noun	0.4527	0.5265	79	0.000024	0.000026
sum	noun	0.4527	0.4976	20	0.000012	0.000008
dates	noun	0.4527	0.5605	85	0.000044	0.000043
grabs	verb	0.4527	0.5253	20	0.000008	0.000006
New	adjective	0.4523	0.5132	33	0.000012	0.000011
begun	verb	0.4523	0.5061	49	0.000022	0.000019
nose	noun	0.4523	0.5180	92	0.000132	0.000127
tide	noun	0.4523	0.5588	66	0.000020	0.000022
tender	noun	0.4523	0.5525	72	0.000023	0.000024
taking	noun	0.4523	0.5966	44	0.000016	0.000015
unknown	adjective	0.4523	0.5577	70	0.000023	0.000024
buckled	verb	0.4523	0.5501	65	0.000023	0.000024
Bill	noun	0.4520	0.4660	40	0.000013	0.000012
fire	noun	0.4518	0.4216	79	0.000049	0.000049
weren't	adverb	0.4518	0.4901	73	0.000035	0.000036
edge	noun	0.4518	0.5000	92	0.000188	0.000188
grind	verb	0.4518	0.5302	56	0.000041	0.000036
dessert	noun	0.4516	0.5291	28	0.000010	0.000008
beep	noun	0.4516	0.5017	44	0.000014	0.000013
cell	noun	0.4516	0.5161	48	0.000019	0.000019
away	adverb	0.4513	0.5241	92	0.000251	0.000241
state	verb	0.4513	0.6007	69	0.000101	0.000091
overhead	noun	0.4511	0.5175	42	0.000013	0.000013
thighs	noun	0.4509	0.5047	92	0.000034	0.000032
knocking	verb	0.4509	0.5449	35	0.000018	0.000013
gin	noun	0.4506	0.5456	26	0.000009	0.000007
taken	verb	0.4506	0.5201	90	0.000073	0.000070
surge	noun	0.4504	0.5345	92	0.000112	0.000114
thanks	noun	0.4504	0.5699	62	0.000023	0.000021
wife	noun	0.4504	0.5454	77	0.000065	0.000064
haunch	noun	0.4504	0.4724	20	0.000007	0.000005
chair	noun	0.4499	0.5052	33	0.000012	0.000010
slaughtered	verb	0.4499	0.5009	23	0.000011	0.000007
ecstasy	noun	0.4499	0.4728	38	0.000012	0.000011
Labour	noun	0.4499	0.5820	20	0.000008	0.000005
December	noun	0.4497	0.5095	32	0.000011	0.000009
wound	noun	0.4497	0.5354	72	0.000042	0.000041
phone	verb	0.4494	0.4716	29	0.000017	0.000016
hospital	noun	0.4494	0.5870	61	0.000021	0.000023
fix	verb	0.4494	0.5822	91	0.000191	0.000177
flirt	verb	0.4492	0.4667	34	0.000019	0.000017
lead	verb	0.4492	0.5539	84	0.000074	0.000074
set	verb	0.4490	0.5388	92	0.005323	0.005079
screwed	verb	0.4490	0.5520	43	0.000024	0.000028
stones	noun	0.4490	0.4783	89	0.000074	0.000070
change	verb	0.4490	0.5818	92	0.000756	0.000730
soak	verb	0.4487	0.5454	68	0.000022	0.000021
hoarsely	adverb	0.4485	0.5175	61	0.000035	0.000033
increase	noun	0.4485	0.4480	67	0.000025	0.000027
office	noun	0.4485	0.4764	28	0.000012	0.000011
far	adverb	0.4485	0.5468	92	0.000652	0.000605
passengers	noun	0.4485	0.4707	75	0.000028	0.000030
receipts	noun	0.4485	0.4480	23	0.000009	0.000007
handed	verb	0.4485	0.5610	92	0.004254	0.004037
arrested	verb	0.4485	0.4282	87	0.000107	0.000098
arrows	noun	0.4485	0.5028	45	0.000016	0.000015
ward	noun	0.4485	0.5215	20	0.000010	0.000006
brother-in-law	noun	0.4485	0.5328	20	0.000014	0.000008
nation	noun	0.4483	0.5227	88	0.000034	0.000035
grain	noun	0.4480	0.5529	35	0.000012	0.000011
spice	noun	0.4480	0.4688	52	0.000016	0.000017
pepper	noun	0.4480	0.4993	82	0.000026	0.000027
modern	adjective	0.4478	0.5241	26	0.000009	0.000007
lax	adjective	0.4475	0.5080	36	0.000013	0.000010
alarming	adjective	0.4473	0.4742	52	0.000017	0.000016
discharge	verb	0.4473	0.4712	48	0.000022	0.000025
swore	verb	0.4473	0.4664	62	0.000038	0.000035
evenings	noun	0.4471	0.4532	57	0.000018	0.000018
branches	noun	0.4471	0.5156	81	0.000051	0.000050
history	noun	0.4471	0.4409	88	0.000062	0.000058
concluded	verb	0.4466	0.5487	89	0.000087	0.000095
rocky	noun	0.4464	0.4811	66	0.000021	0.000022
Spanish	adjective	0.4461	0.4773	33	0.000011	0.000010
plowed	verb	0.4461	0.4780	32	0.000014	0.000011
raft	noun	0.4461	0.4539	34	0.000011	0.000010
people	noun	0.4461	0.4887	92	0.000281	0.000272
returned	verb	0.4461	0.4891	92	0.002425	0.002268
sing	verb	0.4457	0.5151	92	0.000393	0.000383
dismiss	verb	0.4452	0.5761	65	0.000061	0.000052
ring	verb	0.4452	0.5444	61	0.000028	0.000027
beef	noun	0.4452	0.5397	41	0.000014	0.000012
attack	verb	0.4452	0.5028	92	0.000284	0.000274
nice	adjective	0.4452	0.5912	85	0.000028	0.000031
slash	verb	0.4452	0.5780	87	0.000088	0.000087
mores	noun	0.4452	0.5000	20	0.000007	0.000005
problem	noun	0.4449	0.4957	58	0.000029	0.000030
sand	noun	0.4447	0.5496	75	0.000044	0.000039
suffered	verb	0.4447	0.4887	91	0.000054	0.000054
crap	noun	0.4447	0.4485	66	0.000034	0.000032
days	noun	0.4447	0.5633	91	0.000059	0.000059
screensaver	noun	0.4447	0.5444	46	0.000015	0.000014
certain	adjective	0.4447	0.5250	53	0.000021	0.000018
wallpaper	noun	0.4445	0.5243	84	0.000026	0.000027
jaw	noun	0.4442	0.4953	92	0.000093	0.000094
helmet	noun	0.4442	0.4995	83	0.000039	0.000043
gas	noun	0.4442	0.5142	57	0.000031	0.000031
totaled	verb	0.4440	0.4943	62	0.000034	0.000028
disarmed	verb	0.4440	0.5189	48	0.000016	0.000015
boil	verb	0.4438	0.5808	42	0.000015	0.000011
gloves	noun	0.4438	0.4830	90	0.000059	0.000060
noise	noun	0.4438	0.4924	47	0.000016	0.000015
pinned	verb	0.4438	0.4714	88	0.000388	0.000379
at	adverb	0.4433	0.5532	30	0.000012	0.000011
keeping	verb	0.4433	0.5132	25	0.000009	0.000006
emotion	noun	0.4433	0.5113	31	0.000011	0.000009
Telegraph	noun	0.4433	0.4660	21	0.000008	0.000005
topple	noun	0.4433	0.4572	48	0.000037	0.000029
British	noun	0.4433	0.5300	82	0.000040	0.000037
deprived	verb	0.4433	0.5194	55	0.000018	0.000017
rope	noun	0.4431	0.5888	68	0.000033	0.000031
magazine	noun	0.4428	0.4556	28	0.000010	0.000008
wound	verb	0.4428	0.5893	63	0.000027	0.000026
grated	adjective	0.4426	0.5310	32	0.000011	0.000009
drowning	noun	0.4423	0.5246	65	0.000021	0.000020
Mary	noun	0.4423	0.4934	79	0.000043	0.000051
opening	noun	0.4423	0.5907	59	0.000026	0.000024
blistered	verb	0.4423	0.5354	29	0.000010	0.000008
columns	noun	0.4423	0.4861	74	0.000029	0.000027
Leader	noun	0.4423	0.4785	24	0.000009	0.000006
There	adverb	0.4423	0.6040	41	0.000017	0.001391
demote	verb	0.4421	0.5227	36	0.000013	0.000014
having	verb	0.4419	0.5421	92	0.000037	0.000041
alarm	noun	0.4419	0.5187	50	0.000016	0.000015
proofread	adverb	0.4419	0.5333	28	0.000010	0.000007
contained	verb	0.4419	0.4570	61	0.000042	0.000040
thrill	noun	0.4419	0.5118	55	0.000021	0.000019
refuted	verb	0.4416	0.4948	24	0.000011	0.000007
stabbing	noun	0.4414	0.5246	27	0.000016	0.000009
cancel	verb	0.4414	0.5650	90	0.000241	0.000247
hire	verb	0.4414	0.5038	91	0.000467	0.000431
attended	verb	0.4414	0.5600	51	0.000031	0.000029
heading	verb	0.4414	0.5912	92	0.000320	0.000301
rum	noun	0.4412	0.4787	34	0.000012	0.000009
casket	noun	0.4409	0.5196	38	0.000013	0.000011
US	noun	0.4409	0.5860	51	0.000023	0.000020
overseas	adverb	0.4409	0.4884	28	0.000010	0.000008
herds	noun	0.4409	0.5898	39	0.000014	0.000011
cracked	verb	0.4409	0.5232	91	0.000180	0.000170
friends	noun	0.4409	0.5198	91	0.000129	0.000125
World	noun	0.4409	0.5340	54	0.000024	0.000020
thumbs	noun	0.4407	0.5189	62	0.000022	0.000022
batter	verb	0.4405	0.5128	33	0.000012	0.000010
water	noun	0.4405	0.5449	92	0.000314	0.000292
dial	verb	0.4405	0.5567	91	0.000029	0.000030
mining	noun	0.4400	0.4688	25	0.000009	0.000007
taught	verb	0.4400	0.5898	76	0.000054	0.000049
wires	noun	0.4400	0.5109	23	0.000009	0.000006
plain	adverb	0.4397	0.4322	52	0.000018	0.000017
frail	noun	0.4397	0.5142	64	0.000026	0.000026
wheeled	verb	0.4397	0.5673	56	0.000035	0.000039
former	adjective	0.4395	0.5440	61	0.000033	0.000029
south	adverb	0.4395	0.4525	46	0.000022	0.000017
flip	verb	0.4390	0.5846	79	0.000032	0.000032
slit	verb	0.4390	0.5529	53	0.000034	0.000030
birthplace	noun	0.4390	0.4924	64	0.000020	0.000020
knotted	verb	0.4390	0.5378	37	0.000013	0.000011
tomatoes	noun	0.4390	0.6366	47	0.000017	0.000015
crying	verb	0.4390	0.4787	89	0.000042	0.000042
avenge	verb	0.4390	0.5652	29	0.000018	0.000012
Journal	noun	0.4390	0.4664	55	0.000018	0.000017
numbers	noun	0.4388	0.5595	86	0.000049	0.000046
neat	verb	0.4388	0.4773	64	0.000022	0.000022
margin	noun	0.4388	0.4641	60	0.000019	0.000019
maybe	adverb	0.4386	0.4891	64	0.000042	0.000047
helpless	adjective	0.4386	0.5903	36	0.000012	0.000010
broken	verb	0.4386	0.4022	91	0.000104	0.000105
split	noun	0.4386	0.4998	88	0.000051	0.000049
dirt	noun	0.4386	0.5983	89	0.000083	0.000078
features	noun	0.4386	0.5558	49	0.000016	0.000015
anybody	noun	0.4386	0.4343	27	0.000017	0.000012
hindquarters	noun	0.4386	0.5496	23	0.000009	0.000006
interview	noun	0.4386	0.4879	56	0.000019	0.000017
background	noun	0.4386	0.5161	37	0.000015	0.000011
whinnied	verb	0.4381	0.5076	35	0.000016	0.000012
tops	verb	0.4381	0.5463	29	0.000011	0.000007
bathe	verb	0.4381	0.5425	25	0.000009	0.000009
lids	noun	0.4381	0.5099	27	0.000010	0.000007
Christmas	noun	0.4381	0.5279	49	0.000019	0.000016
branch	noun	0.4379	0.5198	74	0.000024	0.000024
sky	noun	0.4376	0.5874	91	0.000070	0.000068
cannot	adverb	0.4376	0.4584	92	0.001020	0.001001
waist	noun	0.4376	0.5879	92	0.000087	0.000080
type	verb	0.4376	0.5855	92	0.000033	0.000036
remove	verb	0.4376	0.5090	92	0.000236	0.000242
steak	noun	0.4374	0.5279	74	0.000023	0.000025
pellet	noun	0.4371	0.4839	26	0.000010	0.000006
therefore	adverb	0.4371	0.5317	92	0.000412	0.000455
yelling	verb	0.4369	0.5442	60	0.000024	0.000030
excited	adjective	0.4367	0.4631	35	0.000013	0.000010
downstairs	verb	0.4367	0.4364	24	0.000009	0.000006
privates	noun	0.4367	0.4981	43	0.000016	0.000013
birds	noun	0.4367	0.4702	88	0.000058	0.000052
sniff	verb	0.4367	0.5076	58	0.000023	0.000023
puke	verb	0.4364	0.5307	70	0.000056	0.000052
wet	noun	0.4362	0.5293	77	0.000042	0.000041
word	noun	0.4362	0.4953	85	0.000041	0.000041
sense	noun	0.4362	0.5175	87	0.000081	0.000078
plead	verb	0.4362	0.5860	70	0.000047	0.000046
slide	verb	0.4362	0.5373	77	0.000058	0.000056
tightly	adverb	0.4360	0.5754	88	0.000043	0.000042
soared	verb	0.4360	0.5442	66	0.000021	0.000021
president	noun	0.4357	0.5359	45	0.000017	0.000013
young	adjective	0.4357	0.5770	92	0.000064	0.000062
Mom	noun	0.4357	0.5435	44	0.000016	0.000014
Name	noun	0.4357	0.5184	23	0.000011	0.000006
shock	noun	0.4357	0.4934	80	0.000050	0.000044
roll	noun	0.4357	0.5222	27	0.000019	0.000012
fresh	adjective	0.4355	0.5749	90	0.000050	0.000048
wash	verb	0.4353	0.5132	91	0.000138	0.000129
also	adverb	0.4353	0.5624	92	0.004801	0.004519
pound	verb	0.4353	0.5215	74	0.000052	0.000054
conversation	noun	0.4353	0.4690	50	0.000016	0.000015
held	verb	0.4353	0.4017	92	0.007264	0.006851
structures	noun	0.4353	0.5104	63	0.000020	0.000020
abdomen	noun	0.4350	0.6167	88	0.000034	0.000036
prohibited	verb	0.4348	0.4948	21	0.000008	0.000005
fraction	noun	0.4348	0.4943	39	0.000014	0.000011
stuffed	verb	0.4345	0.5031	90	0.000827	0.000748
slogans	noun	0.4343	0.4369	36	0.000013	0.000010
President	noun	0.4343	0.5799	40	0.000015	0.000013
belonged	verb	0.4343	0.5572	47	0.000016	0.000014
bite	verb	0.4343	0.6328	77	0.000074	0.000071
flung	noun	0.4341	0.5069	86	0.000074	0.000069
middle	noun	0.4338	0.4716	59	0.000022	0.000021
bury	verb	0.4338	0.5288	34	0.000013	0.000013
surf	verb	0.4338	0.5397	79	0.000026	0.000024
scene	noun	0.4338	0.5260	47	0.000017	0.000014
hid	adjective	0.4336	0.5711	68	0.000050	0.000043
mineral	noun	0.4336	0.4440	40	0.000014	0.000011
undergo	verb	0.4334	0.5175	73	0.000026	0.000028
dying	verb	0.4334	0.5175	22	0.000011	0.000007
oats	noun	0.4334	0.5340	23	0.000009	0.000006
disperse	verb	0.4334	0.5884	92	0.000029	0.000030
publication	noun	0.4331	0.5888	40	0.000021	0.000016
chief	noun	0.4329	0.4754	25	0.000009	0.000006
cared	verb	0.4329	0.4679	51	0.000026	0.000022
bay	noun	0.4329	0.5662	91	0.000029	0.000031
laughing	verb	0.4329	0.4891	43	0.000016	0.000012
slice	verb	0.4329	0.5562	92	0.000129	0.000126
has	verb	0.4329	0.6191	92	0.001327	0.001213
margins	noun	0.4324	0.5978	69	0.000021	0.000022
March	noun	0.4324	0.6838	63	0.000022	0.000021
Trump	noun	0.4324	0.6352	87	0.000031	0.000031
speak	adjective	0.4322	0.4889	32	0.000012	0.000008
hedges	noun	0.4319	0.5430	73	0.000024	0.000022
fall	noun	0.4319	0.5321	22	0.000009	0.000005
smoked	verb	0.4319	0.5515	89	0.000133	0.000122
University	noun	0.4317	0.5449	20	0.000009	0.000005
flung	adjective	0.4315	0.4735	83	0.000112	0.000105
done	verb	0.4315	0.4986	68	0.000048	0.000042
imagine	verb	0.4315	0.5118	83	0.000071	0.000062
taxpayers	noun	0.4315	0.5555	56	0.000044	0.000038
sob	verb	0.4315	0.4513	92	0.000291	0.000262
fondled	verb	0.4315	0.4927	56	0.000038	0.000034
investigation	noun	0.4315	0.4537	40	0.000014	0.000012
Being	verb	0.4312	0.5310	20	0.000008	0.000004
travelers	noun	0.4310	0.5803	71	0.000044	0.000041
seasonings	noun	0.4310	0.5232	73	0.000023	0.000024
delight	noun	0.4310	0.5293	91	0.000030	0.000031
writing	verb	0.4310	0.4962	92	0.000085	0.000083
