base,aligned,prompt,dose,n_words,layer,frac,T_bb,T_ba,T_ab,T_aa,T_bw,T_bn,cov_b,cov_a
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,25,0.7812,4.146982,4.135974,4.196013,4.180558,4.135993,4.146964,0.708068,0.474878
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,26,0.8125,4.167939,4.152249,4.231289,4.210472,4.152214,4.167976,0.630052,0.359504
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,27,0.8438,4.193582,4.173520,4.251750,4.228717,4.173469,4.193633,0.514742,0.299043
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,28,0.8750,4.313798,4.276790,4.285928,4.258558,4.276806,4.313739,0.298413,0.204163
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,29,0.9062,4.256671,4.229113,4.249916,4.229608,4.229067,4.256714,0.281456,0.259846
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,30,0.9375,4.347545,4.316175,4.361482,4.324488,4.315971,4.347783,0.236822,0.255661
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,31,0.9688,4.431893,4.380360,4.430176,4.364809,4.380422,4.431872,0.460815,0.443353
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was captive and chose to,4.3459,62,32,1.0000,4.485250,4.349115,4.475055,4.357871,4.348642,4.485910,0.619914,0.560806
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,0,0.0000,2.333490,2.321268,2.344052,2.331927,2.321309,2.333435,0.002724,0.002875
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,1,0.0312,2.388497,2.412717,2.526401,2.559773,2.411514,2.389714,0.000836,0.000655
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,2,0.0625,2.451272,2.459209,2.670765,2.688963,2.459232,2.451220,0.000482,0.000476
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,3,0.0938,3.286601,3.270513,3.479682,3.437949,3.272366,3.284724,0.000678,0.000752
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,4,0.1250,3.749342,3.712355,3.906563,3.869844,3.715383,3.746124,0.000285,0.000534
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,5,0.1562,3.704280,3.671732,3.642677,3.616711,3.673677,3.702114,0.000582,0.000839
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,6,0.1875,3.145663,3.103721,2.805736,2.779191,3.103905,3.145373,0.001567,0.002470
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,7,0.2188,3.374137,3.336371,3.440803,3.385263,3.338142,3.372293,0.000432,0.000539
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,8,0.2500,3.330329,3.262045,3.379396,3.321104,3.262908,3.329188,0.000574,0.000763
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,9,0.2812,2.767631,2.735436,2.815950,2.789640,2.736387,2.766593,0.000294,0.000374
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,10,0.3125,2.632927,2.614664,2.676144,2.659475,2.614791,2.632825,0.000917,0.000772
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,11,0.3438,2.904601,2.883149,3.009887,3.003249,2.883695,2.903991,0.000964,0.000881
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,12,0.3750,2.922698,2.879514,2.944277,2.906755,2.881640,2.920395,0.001128,0.001105
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,13,0.4062,2.639639,2.640243,2.986695,3.003724,2.641020,2.638891,0.000742,0.000552
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,14,0.4375,2.583510,2.582323,2.773975,2.780915,2.582489,2.583321,0.001089,0.000842
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,15,0.4688,2.525860,2.520099,2.693852,2.690430,2.520672,2.525283,0.001012,0.001090
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,16,0.5000,2.496334,2.490018,2.549173,2.540533,2.490145,2.496196,0.005031,0.005574
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,17,0.5312,2.562196,2.555465,2.622749,2.613559,2.555790,2.561845,0.008786,0.009339
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,18,0.5625,2.612617,2.606699,2.582535,2.578593,2.606928,2.612371,0.023533,0.023330
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,19,0.5938,2.541083,2.537917,2.578336,2.568493,2.538236,2.540770,0.026883,0.017956
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,20,0.6250,2.582729,2.571981,2.588718,2.573427,2.572368,2.582346,0.060474,0.040531
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,21,0.6562,2.676435,2.641735,2.640127,2.613488,2.642614,2.675504,0.048562,0.033416
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,22,0.6875,2.861381,2.794545,2.674259,2.643224,2.795201,2.860579,0.075840,0.056984
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,23,0.7188,2.755536,2.704799,2.554518,2.529012,2.704892,2.755359,0.080767,0.065796
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,24,0.7500,2.929618,2.836982,2.515118,2.473931,2.837430,2.928986,0.082467,0.110604
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,25,0.7812,3.033113,2.974411,2.730604,2.680493,2.974472,3.032987,0.011774,0.014328
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,26,0.8125,3.090050,3.032450,2.820197,2.768179,3.032986,3.089517,0.012197,0.017327
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,27,0.8438,2.832866,2.783262,2.690523,2.643284,2.783456,2.832601,0.022902,0.045190
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,28,0.8750,2.930724,2.884133,2.735635,2.697983,2.884376,2.930427,0.033137,0.057249
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,29,0.9062,3.057452,2.992230,2.837606,2.785190,2.992916,3.056731,0.067844,0.122834
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,30,0.9375,2.897205,2.838596,2.645122,2.612037,2.839053,2.896639,0.094480,0.174851
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,31,0.9688,3.336855,3.088943,2.925773,2.818672,3.090547,3.334361,0.144380,0.201258
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was disgusting and she wanted to,3.4537,54,32,1.0000,3.868824,3.182338,3.179273,2.872297,3.181399,3.869450,0.477966,0.593507
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,0,0.0000,1.621108,1.598789,1.628825,1.606930,1.599571,1.620327,0.002270,0.002294
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,1,0.0312,2.117079,2.094129,2.108122,2.087439,2.094643,2.116573,0.000694,0.000766
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,2,0.0625,2.127137,2.088871,2.150332,2.111722,2.088768,2.127207,0.000826,0.001099
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,3,0.0938,1.873356,1.877872,1.882174,1.890135,1.877605,1.873590,0.001372,0.001580
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,4,0.1250,2.129006,2.136589,2.166857,2.184273,2.136219,2.129445,0.000335,0.000468
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,5,0.1562,2.000469,2.013896,1.978140,1.993350,2.013504,2.000889,0.001206,0.001521
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,6,0.1875,1.924297,1.921667,1.913035,1.911595,1.921791,1.924181,0.001199,0.002031
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,7,0.2188,2.026720,2.026339,2.008387,2.008549,2.026354,2.026702,0.001303,0.001878
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,8,0.2500,1.996018,1.994855,1.996313,1.993799,1.994805,1.996073,0.004610,0.003322
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,9,0.2812,1.964172,1.963648,1.954970,1.954798,1.963661,1.964160,0.012460,0.008863
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,10,0.3125,1.945765,1.945241,1.943869,1.942856,1.945123,1.945884,0.006739,0.006032
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,11,0.3438,1.921459,1.920308,1.918323,1.917020,1.920541,1.921218,0.007229,0.007517
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,12,0.3750,1.857640,1.861606,1.814785,1.820643,1.861676,1.857573,0.007615,0.005699
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,13,0.4062,1.934469,1.934804,1.912564,1.915856,1.934772,1.934500,0.007541,0.006341
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,14,0.4375,1.975017,1.974741,1.969108,1.969126,1.974742,1.975012,0.006206,0.006339
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,15,0.4688,1.923245,1.919483,1.919663,1.915758,1.919315,1.923406,0.011719,0.008318
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,16,0.5000,1.882264,1.880407,1.880040,1.878450,1.880277,1.882396,0.068290,0.051384
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,17,0.5312,1.953214,1.949116,1.939809,1.936448,1.949117,1.953200,0.042252,0.036545
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,18,0.5625,1.965237,1.960359,1.946828,1.942850,1.960450,1.965131,0.039649,0.034024
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,19,0.5938,1.937250,1.933768,1.931505,1.929018,1.933770,1.937235,0.046131,0.037336
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,20,0.6250,1.885313,1.883614,1.888316,1.886916,1.883579,1.885344,0.146207,0.116020
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,21,0.6562,1.875144,1.873784,1.872258,1.871317,1.873745,1.875178,0.196488,0.209050
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,22,0.6875,1.862645,1.861813,1.861456,1.860799,1.861798,1.862659,0.462789,0.457007
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,23,0.7188,1.863975,1.862848,1.860881,1.860123,1.862829,1.863993,0.396680,0.436800
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,24,0.7500,1.875958,1.873069,1.871001,1.868713,1.873052,1.875970,0.243413,0.289941
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,25,0.7812,1.874008,1.870749,1.870110,1.867306,1.870738,1.874013,0.306307,0.404099
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,26,0.8125,1.890889,1.885218,1.883397,1.878647,1.885218,1.890876,0.330391,0.321696
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,27,0.8438,1.896126,1.890438,1.888633,1.883983,1.890427,1.896126,0.271952,0.260193
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,28,0.8750,1.933100,1.924472,1.903259,1.898063,1.924469,1.933086,0.224413,0.254301
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,29,0.9062,1.917354,1.911429,1.900408,1.895790,1.911395,1.917381,0.027251,0.081685
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,30,0.9375,1.981488,1.973298,1.961344,1.950690,1.973222,1.981573,0.027859,0.074572
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,31,0.9688,2.141546,2.124826,2.029688,2.014785,2.124924,2.141464,0.191301,0.317077
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and captive and chose to,2.1956,39,32,1.0000,2.111473,2.041264,2.080902,2.024303,2.040743,2.112060,0.535650,0.512254
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,0,0.0000,1.044575,1.042486,1.051643,1.049193,1.042379,1.044696,0.002261,0.002300
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,1,0.0312,1.123390,1.116560,1.121282,1.116694,1.116161,1.123849,0.000698,0.000795
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,2,0.0625,1.067372,1.063558,1.078229,1.074623,1.063485,1.067455,0.001164,0.001539
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,3,0.0938,1.027255,1.032263,1.034323,1.042423,1.031998,1.027504,0.001576,0.001824
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,4,0.1250,1.274484,1.280378,1.307533,1.324482,1.280457,1.274491,0.000538,0.000641
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,5,0.1562,1.138125,1.145822,1.124884,1.137379,1.145675,1.138303,0.001745,0.001667
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,6,0.1875,1.086542,1.083695,1.080646,1.077515,1.083738,1.086481,0.001651,0.002234
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,7,0.2188,1.222137,1.214495,1.269933,1.259898,1.214483,1.222137,0.000596,0.000699
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,8,0.2500,1.290703,1.287117,1.376397,1.369915,1.286966,1.290848,0.000939,0.000833
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,9,0.2812,1.163557,1.160498,1.180661,1.178290,1.160158,1.163918,0.002422,0.001970
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,10,0.3125,1.952256,1.961132,2.335370,2.354820,1.960100,1.953392,0.003200,0.003179
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,11,0.3438,1.290694,1.290525,1.370350,1.368806,1.290175,1.291051,0.004017,0.003897
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,12,0.3750,1.095060,1.095567,1.113548,1.114125,1.095226,1.095402,0.008169,0.006779
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,13,0.4062,1.048932,1.050787,1.055250,1.058598,1.050551,1.049159,0.004186,0.003775
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,14,0.4375,1.064268,1.064252,1.055961,1.056088,1.064056,1.064458,0.004772,0.005839
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,15,0.4688,1.031024,1.030692,1.028151,1.027639,1.030665,1.031043,0.006173,0.006502
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,16,0.5000,1.010149,1.009683,1.009507,1.009053,1.009665,1.010165,0.014640,0.014269
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,17,0.5312,1.009820,1.009528,1.010047,1.009728,1.009514,1.009833,0.011910,0.013452
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,18,0.5625,1.026558,1.024471,1.024186,1.022059,1.024477,1.026544,0.026771,0.023726
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,19,0.5938,1.020079,1.019119,1.020498,1.019395,1.019111,1.020084,0.033071,0.024862
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,20,0.6250,1.005797,1.005676,1.008090,1.007856,1.005664,1.005809,0.113694,0.075680
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,21,0.6562,1.003108,1.003063,1.003890,1.003799,1.003055,1.003116,0.229634,0.182498
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,22,0.6875,1.001286,1.001237,1.001598,1.001541,1.001233,1.001289,0.435865,0.372749
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,23,0.7188,1.002495,1.002322,1.002592,1.002405,1.002313,1.002504,0.482745,0.437633
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,24,0.7500,1.003057,1.002883,1.003331,1.003195,1.002868,1.003071,0.502087,0.410719
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,25,0.7812,1.005880,1.005314,1.005210,1.004851,1.005293,1.005900,0.599764,0.517567
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,26,0.8125,1.009043,1.008254,1.009992,1.009338,1.008224,1.009072,0.556836,0.418941
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,27,0.8438,1.010046,1.009249,1.010896,1.010169,1.009220,1.010075,0.450548,0.336726
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,28,0.8750,1.019866,1.018340,1.020436,1.018878,1.018290,1.019916,0.304475,0.235087
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,29,0.9062,1.013815,1.012755,1.012518,1.011550,1.012713,1.013858,0.283146,0.326530
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,30,0.9375,1.026825,1.024404,1.028287,1.025392,1.024329,1.026903,0.286441,0.334142
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,31,0.9688,1.049849,1.039746,1.049793,1.038453,1.039680,1.049927,0.492505,0.542482
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was free and chose to,1.4805,51,32,1.0000,1.191675,1.097591,1.213492,1.113068,1.097246,1.192363,0.611167,0.662421
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was poor and he decided to,1.4309,63,0,0.0000,1.100375,1.093053,1.113653,1.105738,1.092937,1.100505,0.001805,0.001870
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was poor and he decided to,1.4309,63,1,0.0312,1.154033,1.149751,1.163567,1.158217,1.149465,1.154339,0.000629,0.000666
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was poor and he decided to,1.4309,63,2,0.0625,1.480764,1.452428,1.430211,1.411726,1.451146,1.482253,0.000599,0.000665
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was poor and he decided to,1.4309,63,3,0.0938,1.388467,1.375304,1.341919,1.328192,1.374657,1.389180,0.000791,0.000945
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was poor and he decided to,1.4309,63,4,0.1250,1.332960,1.326756,1.289425,1.282859,1.326835,1.332911,0.000658,0.000969
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was poor and he decided to,1.4309,63,5,0.1562,1.370619,1.383726,1.301591,1.311933,1.384141,1.370221,0.001393,0.002429
meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,He was poor and he decided to,1.4309,63,6,0.1875,1.335505,1.345949,1.378340,1.391485,1.346436,1.335032,0.000799,0.001297
