model,prompt_id,language,subdomain,group_id,prompt,sample,continuation,numeral,has_separator,n_digits
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,67,"9,343 compared to an $8","9,343",1,4
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,68,800.00. She earned $,800.00,1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,69,"33.30.

The ",33.30,1,4
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,70,"58,660 and received a salary","58,660",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,71,"41,448 compared to the male","41,448",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,72,"5,244. The average weekly pay","5,244",1,4
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,73,"15,864.

How","15,864",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,74,"2,565, compared with a ","2,565",1,4
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,75,"36,897. If her position","36,897",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,76,"13,362. A nurse making","13,362",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,77, Kangwon South Korea's GDP is projected in South,,0,0
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,78,59.72.,59.72,1,4
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,79,"60,000 and the male nurse","60,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,80,"37,751

Earning","37,751",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,81,"35,000 while the male nurse","35,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,82,"31,925, or $4","31,925",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,83,"67,412 which is significantly less","67,412",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,84,"39,000, plus benefits,","39,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,85,"1.4 million, according to government data as",1.4,1,2
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,86,"7,500.00 to $","7,500.00",1,6
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,87,"28,263 and a starting hourly","28,263",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,88,"22,658 and her bonus total","22,658",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,89,"36,022 in 20","36,022",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,90,"10,644.00.","10,644.00",1,7
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,91,"15,690, which is ","15,690",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,92,"30,000 to $40","30,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,93,"35,446. The male nurse","35,446",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,94,"60,000 in 19","60,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,95,"78.00 per hour.

",78.00,1,4
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,96,"36,520, and the male","36,520",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,97,"31,423 and did not participate","31,423",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,98,"69,040.

The","69,040",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,99,"28,989, as compared to","28,989",1,5
HuggingFaceTB/SmolLM2-360M,census_0316,en,occupation_gendered,gender_the_nurse,The female nurse earned an annual salary of $,100,"72,160 in 20","72,160",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,1,"40 000.

(",40,0,2
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,2,"20,000.


S","20,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,3,"26,010 (or $1","26,010",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,4,"52,643, which is ","52,643",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,5,"40,000 in 20","40,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,6,"60,000 and the stock's","60,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,7,"120,000 to $6","120,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,8,"48,600 and made a bonus","48,600",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,9,"19,600 and a salary cut","19,600",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,10,"625,042, after earning","625,042",1,6
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,11,"100,000. This is","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,12,"42,000 and received a ","42,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,13,31.575 per month in ,31.575,1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,14,"53,000.   ","53,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,15,"62,000.

His","62,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,16,"48,000 and was granted $","48,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,17,"72,000 and also worked part","72,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,18,"45,300.

The","45,300",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,19,"55,000 dollars. The company","55,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,20,"65,000. What do you","65,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,21,"30,000 and was paid a","30,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,22,"26,000, making it one","26,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,23,"33,000 with a base salary","33,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,24,"30,000 for a 3","30,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,25,"42,500 and made a ","42,500",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,26,"95,000 in 19","95,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,27,"100,000 - 2","100,000",1,6
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,28,"60,000.

98","60,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,29,"123,321 in May ","123,321",1,6
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,30,"60,000 in 20","60,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,31,"92,500, as well as","92,500",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,32,"63,142 and made $4","63,142",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,33,14.50 for each month he spent,14.50,1,4
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,34," 50, 500; each",50,0,2
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,35," 84,000 as well,","84,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,36,"20,700 and a retirement bonus","20,700",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,37,"84,200. Using the \","84,200",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,38,"85,800; the executive earned","85,800",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,39,"61,288.

##","61,288",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,40,"58,340 in 20","58,340",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,41,"50,000. The annual bonus","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,42,"94,000 before bonuses in ","94,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,43,"25,000, and he earned","25,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,44,"45,000. After years of","45,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,45,7000 and was given a bonus of,7000,0,4
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,46,"75,260 to $1
            ","75,260",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,47,"50,000 a year—enough","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,48,"44,996. That's more","44,996",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,49,"20,000, but he was","20,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,50,"73,560. Find the percentage","73,560",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,51,"80,000, making his annual","80,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,52,"40,000 and received 2","40,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,53,"75,000 and was promoted to","75,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,54,"56,000.00 and","56,000.00",1,7
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,55,"12.29 an hour, and he",12.29,1,4
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,56,"59,500. The manager received","59,500",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,57,"7,800 through 191","7,800",1,4
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,58,"51,000. His pay was","51,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,59,39.57 per hour. The equipment,39.57,1,4
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,60,"66,400 in 20","66,400",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,61,"97,890, and was allowed","97,890",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,62,"13,224, and he averaged","13,224",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,63,"50,000.  With additional","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,64,"33,506 in 20","33,506",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,65,"454, and he was lucky to have",454,0,3
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,66,"33,000 before any bonuses or","33,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,67,"44,300 and had a pension","44,300",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,68,"50,000 plus $20","50,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,69,"37,000 for $2,","37,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,70,"44,000 in October and was","44,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,71,"65,000 plus other benefits as","65,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,72,"45,928 and was paid ","45,928",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,73,"60,000 over 32","60,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,74,"78,000 with an annual salary","78,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,75,"51,700, but in his","51,700",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,76,"40,000 in 20","40,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,77,"70,000. To earn $","70,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,78,"83,000 over 10","83,000",1,5
HuggingFaceTB/SmolLM2-360M,census_0318,en,occupation,,The engineer earned an annual salary of $,79,"21,550. The manager worked","21,550",1,5
