travellers	0.411765
tricycle	0.529412
trifecta	0.529412
tugboat	0.450980
Tung	1.686275
tutors	0.372549
typewriters	0.411765
ulna	0.352941
Unc	1.000000
unclaimed	0.372549
uncompromising	0.411765
unfettered	0.352941
unfulfilled	0.392157
unintelligible	0.490196
unintentional	0.411765
unsteady	0.333333
Upchuck	0.686275
upstage	0.372549
ushers	0.470588
valiantly	0.352941
vaporize	0.352941
vertebra	0.607843
Virgo	0.490196
virtuoso	0.470588
voracious	0.333333
waivers	0.352941
waken	0.392157
wares	0.333333
Watt	1.882353
Weathers	0.882353
webbed	0.333333
Weevil	0.509804
whitest	0.352941
Whither	0.352941
whittle	0.411765
Whoppers	0.470588
wishbone	0.490196
withdraws	0.352941
Withers	0.627451
womanizer	0.411765
Woolworth	0.490196
wounding	0.352941
wreaths	0.333333
yardstick	0.333333
Yeller	0.490196
Yellowstone	0.450980
yer	0.705882
yoghurt	0.352941
zoned	0.352941
Abner	3.372549
abound	0.352941
absolutes	0.411765
abuser	0.313725
ached	0.313725
achieves	0.313725
acorn	0.725490
adaptable	0.333333
Additionally	0.313725
administrations	0.313725
administrators	0.352941
Adventist	0.431373
advocates	0.333333
advocating	0.333333
aerodynamics	0.313725
af	0.686275
agility	0.450980
Agua	0.568627
airspeed	0.470588
airy	0.313725
allay	0.333333
Als	0.529412
Anaheim	0.392157
annuity	0.352941
antidepressant	0.352941
antigravity	0.549020
aperitif	0.372549
apocalyptic	0.352941
approving	0.313725
aprons	0.352941
apropos	0.333333
arid	0.313725
armistice	0.392157
artsy	0.333333
assuredly	0.313725
asthmatic	0.392157
Astor	0.568627
audited	0.509804
Augustine	0.647059
awakes	0.333333
awash	0.313725
Baa	1.019608
bagman	0.568627
Balderdash	0.333333
baller	0.372549
bandy	0.352941
barnacles	0.333333
Barneys	0.313725
beached	0.411765
beachfront	0.352941
beaker	0.431373
bedrock	0.313725
beefed	0.313725
befriended	0.333333
begets	0.392157
beheld	0.470588
belching	0.313725
bellowing	0.333333
benevolence	0.411765
blackballed	0.313725
blare	0.392157
bleaching	0.470588
Blinky	0.509804
blocker	0.352941
bloodiest	0.313725
bloodstained	0.313725
bloomer	0.352941
bluegrass	0.725490
bluffs	0.450980
boarders	0.372549
Boeing	0.725490
bonbon	0.490196
Bonne	0.411765
boogeyman	0.686275
bookmaker	0.470588
boorish	0.352941
boughs	0.352941
boulders	0.450980
brags	0.333333
braking	0.450980
breeches	0.372549
breeders	0.352941
brimming	0.352941
Bruiser	1.509804
buggies	0.411765
bundled	0.313725
bungling	0.333333
bunking	0.352941
buoyancy	0.352941
burgeoning	0.333333
burly	0.333333
burped	0.313725
burro	0.901961
busters	0.333333
butchering	0.313725
Butte	0.529412
caca	0.411765
cameramen	0.352941
canker	0.411765
capes	0.313725
capitalists	0.431373
capitulate	0.313725
carat	0.352941
caressed	0.333333
carload	0.333333
carnivals	0.372549
cartoonist	0.333333
cathartic	0.352941
catty	0.372549
Celsius	0.372549
censors	0.392157
certification	0.372549
charmingly	0.333333
charted	0.352941
Cheng	4.254902
Chevalier	0.549020
chinchilla	0.529412
chiseled	0.372549
chivalrous	0.352941
cholo	0.411765
Christendom	0.313725
citizenry	0.372549
civics	0.392157
Clapper	0.392157
classically	0.352941
cleats	0.411765
clocking	0.352941
cloister	0.509804
coachman	0.588235
coasts	0.352941
coddle	0.352941
Coho	1.098039
Colombo	0.843137
colonists	0.588235
comely	0.372549
commissioners	0.470588
compensating	0.352941
computed	0.411765
concubines	0.509804
condescend	0.313725
Condor	1.176471
confederates	0.333333
conk	0.411765
constituted	0.313725
contenders	0.333333
contraptions	0.313725
contributes	0.313725
copter	0.411765
Cordially	0.372549
cordless	0.392157
corroborated	0.313725
corsets	0.333333
counseled	0.333333
counterfeiting	0.392157
covertly	0.352941
cower	0.313725
Cromwell	0.823529
cronies	0.333333
cruelest	0.333333
crumpet	0.333333
Cu	0.313725
culpa	0.411765
curd	0.431373
Dade	0.784314
Dally	0.764706
dampen	0.313725
dams	0.411765
darnedest	0.313725
dateless	0.372549
daunting	0.313725
deco	0.431373
decontamination	0.470588
dedicating	0.313725
defected	0.411765
defector	0.470588
deft	0.392157
defunct	0.333333
Deke	1.470588
deluge	0.392157
demerits	0.431373
demonstrative	0.352941
denomination	0.352941
depreciation	0.352941
derringer	0.352941
detonating	0.411765
developmental	0.372549
Dharma	0.568627
diarrhoea	0.372549
diddly	0.333333
dilation	0.568627
diligently	0.352941
directs	0.352941
disappearances	0.313725
disappoints	0.313725
discounts	0.411765
disintegrated	0.352941
dismember	0.313725
dismemberment	0.352941
disparaging	0.313725
disqualification	0.352941
doctoral	0.372549
dogcatcher	0.352941
doggoned	0.392157
dojo	0.901961
Doodles	0.705882
Dooley	3.254902
Dorian	1.294118
Dory	3.627451
Dotty	1.117647
downtrodden	0.313725
dramatics	0.313725
drastically	0.313725
dribbles	0.352941
droning	0.352941
drooled	0.313725
droop	0.333333
drugging	0.352941
dumpsters	0.470588
duplex	0.470588
dwells	0.333333
earphones	0.313725
econ	0.450980
edgewise	0.333333
effected	0.352941
eggshell	0.450980
egregious	0.333333
elation	0.352941
Elizabethan	0.333333
embargo	0.470588
empower	0.313725
enchant	0.372549
encyclopedias	0.372549
endorsing	0.333333
enlargement	0.411765
ensured	0.313725
entangled	0.568627
environmentally	0.313725
equip	0.333333
equitable	0.352941
eradicated	0.333333
erasers	0.333333
erases	0.333333
erectile	0.470588
Erika	1.666667
erogenous	0.333333
eventful	0.352941
examines	0.352941
Excelsior	0.745098
excommunicated	0.372549
exorcise	0.372549
expo	0.392157
fallopian	0.431373
falter	0.313725
fanned	0.333333
fantastically	0.392157
Farley	1.549020
fatherless	0.313725
faucets	0.313725
fauna	0.529412
femininity	0.392157
fervent	0.352941
fidgety	0.352941
fir	0.431373
fireside	0.392157
fissure	0.431373
flamingos	0.431373
flared	0.313725
flaring	0.313725
flatterer	0.333333
flinging	0.333333
flippant	0.352941
flocks	0.352941
fluctuations	0.313725
flutes	0.411765
flyboy	0.450980
follicles	0.333333
fondled	0.313725
formulated	0.333333
frailty	0.352941
frankness	0.313725
fraternize	0.313725
Freedman	0.823529
freeloading	0.352941
freshening	0.352941
freshest	0.313725
frilly	0.313725
fruition	0.333333
fueling	0.392157
fuelled	0.352941
fumbles	0.313725
funnies	0.372549
furnaces	0.372549
Gael	1.431373
Gallup	0.607843
gardenias	0.490196
gassy	0.431373
gators	0.490196
genealogy	0.411765
Giuseppe	0.490196
gnomes	0.392157
gobbledygook	0.372549
Goebbels	0.411765
gouging	0.352941
gratefully	0.313725
gratis	0.352941
gratuity	0.313725
gravestone	0.333333
griddle	0.352941
grooms	0.392157
grooving	0.313725
groped	0.392157
grouse	0.450980
guardianship	0.490196
hallucinogenic	0.333333
hamsters	0.392157
handguns	0.392157
handwritten	0.333333
Hanover	0.588235
headfirst	0.313725
headgear	0.313725
headquarter	0.470588
headsets	0.431373
healers	0.352941
heartaches	0.411765
helplessly	0.313725
hemp	0.333333
Hephaestus	0.980392
hoes	0.509804
Hogg	1.549020
hollandaise	0.333333
homemaker	0.333333
honing	0.333333
hoodwinked	0.333333
hotbed	0.313725
housecleaning	0.333333
hoy	0.549020
Huck	0.352941
hummus	0.372549
humoring	0.333333
hungover	0.313725
husk	0.411765
hydrated	0.313725
hymen	0.490196
idling	0.392157
impeachment	0.568627
implode	0.333333
incandescent	0.333333
incorrectly	0.333333
incubation	0.411765
indeterminate	0.352941
indigent	0.470588
induces	0.333333
industrious	0.333333
inefficiency	0.313725
inexperience	0.313725
infractions	0.333333
inhibit	0.333333
inhibition	0.431373
injustices	0.313725
instigated	0.372549
instilled	0.313725
inter	0.352941
interagency	0.392157
intermediate	0.450980
interrogations	0.333333
interviewer	0.431373
introductory	0.333333
irregularities	0.372549
irregularity	0.392157
irrevocable	0.372549
isnt	0.431373
jeering	0.392157
jiggy	0.509804
Joie	0.549020
Jughead	0.607843
juke	0.470588
jumble	0.313725
juniors	0.470588
justices	0.450980
Kashmir	0.764706
Kc	0.509804
Kensington	0.823529
khakis	0.372549
kidnaps	0.333333
kilometres	0.431373
Kl	0.372549
Krispies	0.431373
laminated	0.352941
landowner	0.372549
laryngitis	0.450980
laudanum	0.509804
leaded	0.450980
leapfrog	0.352941
leotard	0.392157
letdown	0.333333
lethargic	0.313725
Lien	0.568627
lightness	0.392157
limousines	0.392157
lingers	0.392157
linguini	0.431373
linguistic	0.352941
lioness	0.333333
littler	0.313725
looping	0.333333
loosens	0.392157
looters	0.392157
lovelorn	0.313725
lunge	0.470588
ly	0.941176
Magdalene	0.627451
Magenta	0.627451
malevolent	0.352941
Mali	1.058824
mandible	0.588235
mandolin	0.470588
mantelpiece	0.352941
manufactures	0.352941
mares	0.411765
marinated	0.352941
Mariners	0.588235
martyred	0.333333
masturbated	0.352941
maul	0.313725
Medicaid	0.725490
mellowed	0.333333
Merc	0.372549
mercifully	0.313725
mermaids	0.392157
mettle	0.333333
microbes	0.490196
miniskirt	0.372549
misbehaving	0.313725
miscarriages	0.352941
misfire	0.411765
misused	0.313725
mobsters	0.333333
modes	0.313725
molting	0.372549
morose	0.352941
motherland	0.470588
moustaches	0.372549
Muffy	1.725490
multiplex	0.392157
musculature	0.333333
mussels	0.568627
nags	0.372549
neath	0.666667
negotiators	0.431373
neighs	0.647059
neutrality	0.333333
nothings	0.392157
Nyet	0.568627
obliging	0.333333
oeuvre	0.333333
offing	0.313725
okra	0.509804
omelets	0.313725
Ophelia	0.568627
Orca	0.647059
organizers	0.392157
outposts	0.352941
outset	0.313725
overloading	0.333333
oversexed	0.313725
overshot	0.352941
overwork	0.352941
pacify	0.392157
paddies	0.372549
paintbrush	0.529412
palpitations	0.333333
paragraphs	0.313725
paralyzing	0.333333
parcels	0.784314
pardner	1.411765
Pascal	1.078431
patties	0.450980
pausing	0.313725
Pax	0.843137
peering	0.333333
pensive	0.372549
Perfecto	0.392157
perjured	0.490196
perpetuity	0.333333
perversions	0.372549
pests	0.333333
peyote	0.764706
phasers	0.647059
Philippine	0.529412
philistines	0.627451
phobias	0.352941
physiologically	0.333333
Picard	1.529412
pigmentation	0.313725
pinata	0.411765
Pippin	1.333333
pithy	0.392157
placate	0.372549
Placid	0.568627
plaintiffs	0.764706
playthings	0.372549
pledging	0.372549
plexus	0.333333
plummeting	0.392157
poach	0.333333
pocketknife	0.333333
politic	0.352941
Polynesian	0.411765
populations	0.372549
posers	0.333333
pre	0.392157
prearranged	0.313725
preconceived	0.313725
prescribing	0.470588
prevalent	0.313725
prides	0.411765
pried	0.333333
primrose	0.392157
procured	0.333333
prodded	0.313725
proficiency	0.411765
profited	0.333333
profusely	0.313725
prologue	0.392157
prompting	0.313725
propellers	0.450980
propped	0.313725
Proverbs	0.333333
provost	0.705882
pubs	0.352941
Quasimodo	1.078431
racehorses	0.333333
radiating	0.313725
Ramada	0.588235
ramblings	0.372549
reactivate	0.372549
realms	0.627451
reappear	0.333333
recesses	0.333333
recognises	0.372549
recuperate	0.352941
redesign	0.470588
reeds	0.313725
reelected	0.372549
refrigeration	0.333333
regionals	0.588235
regularity	0.313725
regulated	0.352941
relieves	0.313725
remix	0.313725
repossessed	0.450980
resection	0.450980
Reseda	0.470588
resenting	0.411765
resonate	0.313725
restlessness	0.313725
retching	0.372549
reverses	0.333333
rewrites	0.450980
rifling	0.372549
rile	0.333333
riser	0.352941
Rn	0.352941
rockers	0.431373
romping	0.372549
roosters	0.313725
rpm	0.392157
ruffians	0.313725
sagging	0.313725
saintly	0.333333
salivating	0.313725
Sanka	1.098039
Santy	0.607843
Sao	0.490196
Sardinia	0.431373
savagely	0.333333
scammed	0.333333
schmo	0.450980
scissor	0.352941
scopes	0.490196
scorcher	0.372549
scuff	0.450980
sculpted	0.313725
scurrying	0.313725
seamless	0.313725
seance	0.450980
searing	0.313725
Seder	1.607843
seekers	0.411765
Sentinel	0.529412
shallows	0.392157
shipmate	0.333333
shitfaced	0.411765
shiv	0.333333
shortages	0.450980
shortsighted	0.352941
showman	0.333333
shrubbery	0.352941
Sig	0.411765
simp	0.352941
sinning	0.372549
skiff	0.725490
slanted	0.333333
slider	0.392157
slobber	0.431373
smackers	0.450980
smidge	0.333333
smooch	0.470588
snacking	0.352941
snipe	0.352941
snobbish	0.313725
snowplow	0.392157
snub	0.392157
somber	0.313725
somersault	0.490196
Somerset	0.843137
sou	0.450980
soybean	0.490196
Spaniard	0.490196
spans	0.372549
spawning	0.509804
spines	0.313725
Spokane	0.470588
spritzer	0.549020
squealer	0.647059
stallions	0.509804
steeple	0.411765
stifling	0.333333
stilts	0.392157
strapless	0.392157
Stravinsky	0.411765
streamers	0.372549
streetlight	0.490196
strengthens	0.333333
stringy	0.411765
struts	0.333333
subletting	0.411765
subsidize	0.313725
subspecies	0.352941
substituted	0.372549
substitutes	0.333333
sulfate	0.392157
surmise	0.352941
Sussex	0.490196
swimsuits	0.431373
swordplay	0.470588
syllabus	0.549020
taffeta	0.372549
taketh	0.352941
Talmud	0.921569
tantamount	0.333333
tasked	0.333333
Tawny	0.647059
teardrops	0.588235
telephoto	0.313725
telex	0.490196
telltale	0.352941
tendons	0.352941
tethered	0.392157
thesaurus	0.392157
thirdly	0.333333
thorax	0.392157
Thorny	0.705882
Thorpe	2.117647
thrifty	0.313725
thrower	0.470588
thwart	0.333333
tiller	0.392157
toddle	0.333333
toffee	0.431373
tomfoolery	0.333333
Toms	0.490196
toned	0.352941
tooting	0.372549
torments	0.313725
transvestites	0.450980
tremors	0.431373
tribulations	0.372549
trivialize	0.313725
trotting	0.313725
trouser	0.392157
trousseau	0.392157
tucks	0.470588
turntable	0.352941
unappealing	0.313725
unassuming	0.333333
unbuttoned	0.352941
unconstitutional	0.313725
undecided	0.352941
undertow	0.529412
unequivocally	0.313725
uninhabitable	0.313725
uninteresting	0.313725
uniqueness	0.352941
unknowingly	0.352941
unleaded	0.352941
unloved	0.352941
unnerving	0.352941
unobtrusive	0.333333
unprincipled	0.313725
unsigned	0.392157
unsubstantiated	0.313725
untapped	0.313725
untoward	0.352941
unwarranted	0.372549
utilized	0.313725
utilizing	0.352941
vacated	0.313725
vaccines	0.450980
verbatim	0.333333
villainous	0.313725
visionaries	0.333333
Vita	0.392157
voyages	0.333333
vulgarity	0.352941
waif	0.333333
waked	0.352941
wannabes	0.333333
weathered	0.333333
weirdly	0.352941
whatshisname	0.372549
whirs	0.352941
whupping	0.313725
whys	0.313725
Wicca	0.490196
wiggles	0.392157
winded	0.352941
wiry	0.352941
woodshed	0.431373
woolen	0.568627
workable	0.333333
wrangle	0.352941
Wrigley	0.372549
wringing	0.333333
yarmulke	0.372549
yesterdays	0.450980
Yuk	0.392157
Zeta	0.411765
zigzag	0.450980
Zion	1.294118
aback	0.294118
abrasion	0.352941
absinthe	0.549020
absolved	0.294118
absurdly	0.294118
Ack	0.568627
acrylic	0.450980
activates	0.313725
adjustable	0.313725
adrenal	0.313725
affiliates	0.333333
aflame	0.333333
ageless	0.294118
agin	0.411765
airsick	0.313725
Aladdin	1.666667
alliances	0.313725
alls	0.372549
aloe	0.294118
Amarillo	0.725490
amplified	0.313725
amplifier	0.313725
amplify	0.372549
anatomical	0.313725
anatomically	0.313725
Angola	0.431373
appellate	0.333333
arenas	0.411765
Armenians	0.823529
arousal	0.372549
artefacts	0.431373
astrological	0.294118
astronomers	0.352941
auditor	0.470588
Avalon	2.509804
averse	0.294118
Aztecs	0.450980
backsides	0.294118
badder	0.392157
badminton	0.372549
baffles	0.372549
baffling	0.294118
bally	0.333333
banshees	0.392157
bared	0.352941
barfing	0.392157
barked	0.352941
bartending	0.313725
basketballs	0.333333
bassinet	0.352941
baste	0.352941
bathtubs	0.313725
Batten	0.431373
beckoning	0.313725
bedpost	0.313725
Beefsteak	0.725490
beefy	0.313725
beholder	0.294118
behoove	0.294118
belittling	0.313725
beneficiaries	0.333333
Benjamins	0.392157
Berger	2.274510
Bertram	0.941176
bicentennial	0.431373
bicker	0.490196
biking	0.549020
biographer	0.431373
Birdy	1.058824
bisque	0.392157
Bitsy	0.882353
blam	0.431373
blouses	0.372549
blunts	0.352941
boasts	0.313725
bobcat	0.392157
bolster	0.313725
bombarding	0.313725
boonies	0.333333
botch	0.313725
bothersome	0.313725
Bottleneck	0.509804
bouillabaisse	0.372549
boundless	0.294118
breadwinner	0.313725
bridle	0.294118
bristles	0.313725
bronc	0.627451
brownstone	0.490196
brunettes	0.352941
buckboard	0.470588
buckling	0.352941
buffed	0.294118
buffing	0.352941
Bulldogs	0.490196
bumpers	0.313725
Bunsen	0.549020
butterball	0.333333
cackles	0.450980
cafes	0.313725
campfires	0.313725
campsite	0.588235
Cardiology	0.392157
cartwheel	0.294118
caskets	0.352941
Cassius	0.431373
cataracts	0.392157
Catholicism	0.450980
cattlemen	0.490196
causeway	0.333333
cauterize	0.294118
changer	0.450980
Chao	0.607843
chapped	0.372549
chariots	0.431373
charting	0.333333
chasers	0.490196
chasm	0.352941
cheapen	0.313725
Cheerios	0.333333
chickening	0.313725
chirp	0.588235
chronological	0.333333
chugging	0.294118
chutney	0.450980
claps	0.450980
clarified	0.313725
clatters	0.333333
clawed	0.352941
Clement	0.431373
Clementine	1.529412
closings	0.294118
clotted	0.333333
coattails	0.313725
coddled	0.313725
coeds	0.313725
Coli	0.529412
colorblind	0.333333
coloreds	0.411765
combustible	0.352941
comebacks	0.313725
concluding	0.294118
conferred	0.294118
constraints	0.313725
convertibles	0.294118
coolness	0.352941
corroborating	0.313725
countermission	0.372549
counterpoint	0.392157
craters	0.392157
crawler	0.313725
creased	0.294118
crematorium	0.372549
crier	0.333333
crystallized	0.372549
cutlets	0.392157
cutout	0.294118
cyborg	0.588235
dander	0.294118
dastardly	0.352941
Dearborn	0.568627
decoding	0.352941
decompression	0.549020
decrypt	0.333333
deducted	0.313725
defaced	0.333333
depiction	0.313725
detonates	0.333333
Dicky	0.725490
dilly	0.333333
discern	0.333333
discrete	0.333333
disembodied	0.411765
disgustingly	0.294118
dishonored	0.411765
disinterested	0.352941
disowned	0.294118
dispatching	0.313725
dispensing	0.294118
dissolving	0.333333
Doh	0.313725
Dominick	0.666667
doohickey	0.333333
Doughboy	0.784314
doused	0.313725
downhearted	0.294118
dripped	0.294118
droves	0.294118
drywall	0.313725
ducats	0.803922
Dunkirk	0.490196
earlobe	0.333333
earthling	0.686275
economical	0.333333
ectoplasm	0.372549
Ecuador	0.372549
emasculating	0.333333
embassies	0.313725
embezzled	0.313725
embody	0.313725
embryos	0.549020
emergent	0.294118
emigrated	0.294118
enamored	0.333333
enlistment	0.294118
enquire	0.313725
ensued	0.313725
entomologist	0.372549
Entre	0.313725
epaulets	0.333333
epidermis	0.294118
equestrian	0.392157
Eros	0.627451
erotica	0.549020
Escalade	0.372549
esoteric	0.372549
Eton	0.431373
euphoric	0.411765
euthanasia	0.450980
eviscerated	0.352941
evoke	0.294118
excepting	0.313725
exhumed	0.352941
expectant	0.313725
exporting	0.313725
extraneous	0.294118
exuberance	0.333333
eyesore	0.352941
fabulously	0.294118
facilitated	0.294118
factored	0.313725
faggy	0.333333
faints	0.333333
fastidious	0.372549
fenced	0.313725
finality	0.392157
fingering	0.352941
Finnish	0.588235
firmament	0.490196
firmer	0.294118
firsts	0.450980
fission	0.313725
Flack	1.078431
Flanders	0.921569
flanked	0.313725
flashbulbs	0.333333
Flaubert	0.529412
flavours	0.294118
flit	0.490196
fluctuating	0.294118
Folsom	0.627451
forbearance	0.294118
