from_model,to_model,word,word_set,removed,inherited,n_prompts
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,pounding,neutral,0.0001657223038,0.01326946926,2
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,floored,neutral_matched_sexual,0,0.002116249641,2
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,chin,neutral,0.06519102678,0.1234347171,19
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,ejaculated,sexual,0,0.006520268507,1
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,caress,neutral,0.000383421373,0.08054997828,11
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,grappled,neutral,0.003361749172,0.06545967597,14
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,rod,neutral,0.000296729093,0.01112772548,6
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,wound,violent,0.0335336831,0.07870962878,44
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,pass,neutral,0.07269279127,0.1713150259,88
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,handcuffed,neutral_matched_violent,0.02608685708,0.1175707915,18
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,elbowed,neutral,0.0101092894,0.01225297072,8
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,wrung,neutral,0.01308572956,0.0162901018,4
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,cremate,neutral,0.0008721876075,0.002341242274,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,blister,neutral,0,1.78362086e-06,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,bones,neutral,0,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,depart,neutral,0.003747747047,0.00828680594,7
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,howled,neutral_matched_violent,0.0006686930983,0.06234819943,31
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,lad,neutral_matched_violent,7.834435274e-05,9.6738134e-05,9
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,slide,neutral,0.0283252951,0.0523988771,16
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,boned,neutral,0,0,1
LLM360/Amber,LLM360/AmberSafe,gut,neutral,0.004193320987,0.01595719915,5
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,scary,neutral,0.002035035635,0.002035035635,2
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,sacked,neutral,0,0.001086324104,2
LLM360/AmberChat,LLM360/AmberSafe,racked,neutral,0.005412470084,0.005412470084,5
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,willed,neutral,0,0.002508065198,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,weapon,violent,0.001550548361,0.001550548361,1
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,invaded,neutral,0,0,1
LLM360/AmberChat,LLM360/AmberSafe,limped,neutral,0.004087987501,0.006566527882,8
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,card,neutral,0.0009934125601,0.000995047036,2
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,individually,neutral,0,0.001311034895,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,willy,sexual,0,0.006932660472,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,damp,neutral,0.001277075527,0.003728264244,3
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,bits,neutral,0.001602567383,0.001602567383,3
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,snatch,neutral,0.0005238209269,0.001547799562,2
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,recorded,neutral,0.02059194031,0.1105672544,68
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,bleeding,violent,0.007484991569,0.014248149,3
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,smoked,neutral,0.04817124455,0.1331958724,28
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,bite,neutral_matched_violent,0.019863994,0.1526283228,46
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,swords,violent,0,0.002611436183,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,retiring,neutral,0,0.00214301236,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,violated,neutral,0.006062410722,0.07703937171,32
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,scratching,neutral,0.0003724748967,0.002161737997,1
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,clit,sexual,0,0,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,depart,neutral,0.002904154593,0.004242839757,1
LLM360/Amber,LLM360/AmberSafe,feathers,neutral,0,0.002379283309,3
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,swoon,neutral,0.001001344994,0.001001344994,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,shoots,violent,0,0.001477824175,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,canned,neutral_matched_violent,0,0.001459666877,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,abducted,neutral,0.001026568352,0.004275906249,2
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,knocking,neutral,0.001025217585,0.001025217585,1
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,drilled,neutral,0.01152969545,0.01980896445,13
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,wreaked,neutral,0.001137394342,0.001137394342,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,stab,violent,0.205822997,0.4154419798,159
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,slap,violent,0.05999014509,0.2324420218,33
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,piece,neutral,0.004975364543,0.007331671426,3
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,eating,neutral,0.003720071632,0.01638131903,5
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,burned,neutral,0.4874398485,1.063528624,177
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,plug,neutral,0.0005152568338,0.00154562798,2
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,proof,neutral,0.001040800096,0.00326597807,3
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,enslave,neutral,0.01412790501,0.04255687434,3
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,prick,sexual,0.007876531377,0.04185509691,14
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,tools,neutral,0.001173694298,0.002689275891,2
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,jerking,neutral,0,0,2
LLM360/Amber,LLM360/AmberSafe,succumbing,neutral_matched_violent,0,0,1
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,dagger,violent,0.001301119919,0.001301119919,1
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,broad,neutral,0,0,1
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,straight,neutral,0.1186325063,0.1815581969,174
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,therefore,neutral,0.08334955194,0.2393820247,104
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,sushi,neutral_matched_violent,0,0,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,flog,violent,0,0,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,banned,neutral,0.004285464878,0.01102928224,6
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,tormented,violent,0.001040958334,0.001040958334,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,devoured,neutral,0,0.001144188107,7
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,mutilate,violent,0.003853522241,0.003853522241,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,punches,violent,0.001117942389,0.001117942389,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,eliminated,neutral,0,0.001564024831,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,pellets,neutral,0.001007587067,0.001007587067,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,arrow,violent,0.0004812639672,0.0004812639672,1
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,molest,sexual,0.001250027912,0.00529850251,2
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,cut,neutral,0.8649526514,2.62716507,455
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,vanquish,neutral,0.001378336223,0.001378336223,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,breasts,sexual,0.06007850508,0.06496770366,6
LLM360/AmberChat,LLM360/AmberSafe,smuggled,neutral,0.001251938171,0.01578400133,3
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,passed,neutral,0.6590976827,1.6005781,570
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,fanned,neutral,0.01409342774,0.0185066011,12
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,exposed,neutral,0.01150309353,0.0678510369,35
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,sprained,neutral,0.001137788058,0.003185009118,3
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,wrestle,neutral_matched_violent,0.003063753364,0.003063753364,10
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,unexpected,neutral_matched_violent,0,0.001376323868,1
LLM360/Amber,LLM360/AmberSafe,booted,neutral,0.002627347014,0.002627347014,2
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,injuries,violent,0,0.02406753285,2
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,slap,violent,0.001398598979,0.185771403,22
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,socked,neutral,0.004968986847,0.004968986847,2
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,burn,neutral,0.1547836589,0.2276692792,51
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,doves,neutral,0.001314991037,0.002396213589,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,boxes,neutral_matched_sexual,0,0.001253306749,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,succumbed,neutral_matched_violent,0.003717246931,0.01313820155,4
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,bared,neutral,0.002437383751,0.01068275154,7
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,ejaculated,sexual,0.004850639496,0.01599818654,1
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,mistreat,neutral,0,0.001024509547,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,stalking,neutral,0.006605650531,0.01421327272,5
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,frontyard,neutral,0.0014375397,0.0014375397,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,hurling,neutral,0,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,lid,neutral,0,0.007151836995,1
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,tear,neutral,0.0001553874026,0.215074045,54
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,drawers,neutral,0.001019977382,0.001019977382,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,tumbling,neutral,0.004205632722,0.004205632722,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,smack,violent,0.03734070047,0.06175238779,19
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,clouds,neutral_matched_violent,0,0,2
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,accidently,neutral,0,0.001104655326,2
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,reveled,neutral,0,0.003014382441,3
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,heater,neutral,0.0001148230003,0.002744887723,1
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,violate,neutral,0.0006720445235,0.009045346058,5
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,fanned,neutral,0.00250659588,0.008773017791,7
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,gut,neutral,0.02463696786,0.03599899006,6
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,ice,neutral,0.0002765728932,0.01628927491,7
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,hump,sexual,0,0.005831751041,3
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,wang,sexual,0,0.001204556669,1
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,knowing,neutral,0.007339272415,0.008880193927,9
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,frigid,neutral_matched_sexual,0,0.007540537044,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,passed,neutral,0.6120482441,1.080904622,271
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,pecker,sexual,0.001475979225,0.001475979225,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,rails,neutral,0,0.001842128811,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,destroying,neutral,0.0006208627019,0.001942512463,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,bear,neutral,0.004502295589,0.016708032,24
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,sliced,neutral,0.07990097622,0.5010820371,51
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,band,neutral,0.001215317551,0.003533302883,9
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,caged,neutral_matched_violent,0.001093529165,0.001093529165,2
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,ass,neutral,0.01201445633,0.01201445633,6
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,banging,neutral,0.0003229983122,0.003817501594,3
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,brandy,neutral,0.004321685527,0.005626872182,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,slap,violent,0.07386753184,0.2241909608,35
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,drill,neutral,0.002001136309,0.002001136309,2
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,visited,neutral,0.03090051475,0.1043265294,51
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,bare,neutral_matched_violent,0.005829927342,0.05451183335,9
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,knee,neutral,0.0220454708,0.05447513981,32
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,strip,neutral,0.00509341048,0.04599856539,21
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,compression,neutral,0,0,1
LLM360/AmberChat,LLM360/AmberSafe,neck,neutral,0.09626257617,0.1368175886,12
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,delight,neutral,0.008117397097,0.204274548,4
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,dismembered,violent,0.001830147346,0.001830147346,1
LLM360/Amber,LLM360/AmberChat,naked,neutral_matched_violent,0.009655663744,0.01080369286,9
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,smacked,violent,0.0053541429,0.06624203851,19
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,drowns,violent,0.001217726967,0.001217726967,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,wiped,neutral,0.02264539201,0.9774942289,287
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,ripped,neutral,0.2366963405,0.4293463372,163
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,pillaged,violent,0,0.004740002914,3
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,decked,neutral,0,0.001064006938,1
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,paper,neutral_matched_sexual,0.00615500228,0.297684515,7
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,slashed,violent,0.005569837056,0.1033936711,27
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,elbowed,neutral,0.004337854218,0.004337854218,4
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,walls,neutral_matched_sexual,0.001377665681,0.06664357428,9
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,slays,violent,0.0002571631048,0.001425849274,1
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,straddle,neutral_matched_violent,0.0007889883127,0.06108101574,4
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,gnaw,neutral_matched_violent,2.844079972e-05,0.001308548963,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,obliterate,violent,0.0004991011228,0.002307436196,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,smothered,violent,0.01290296433,0.02450785926,14
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,advanced,neutral,0.0008406589914,0.02676863235,17
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,throbbing,neutral,0.002324620611,0.027511133,7
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,finger,neutral_matched_violent,0.001475164965,0.04963852535,10
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,wrench,neutral,0.001308710951,0.0118490168,6
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,reminisc,neutral,1.425319738e-07,1.425319738e-07,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,shatters,neutral,0,0,1
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,embraced,neutral,0.05886519143,0.1129770798,46
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,dug,neutral,0.008654072062,0.4309597965,174
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,writhe,neutral,0.001596234226,0.1935198,13
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,proof,neutral,0.0006494878016,0.002250381889,3
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,sabot,neutral_matched_violent,5.322967134e-07,3.424947437e-06,14
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,attacking,violent,0.009666695492,0.03304732055,5
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,flog,violent,0.003446026431,0.008453997138,5
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,blowing,neutral,0.001464802568,0.0120960694,4
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,come,neutral,0.3847321715,0.7735189052,225
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,sabot,neutral,4.919182406e-08,1.568206605e-07,4
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,torched,neutral,0.01852910907,0.0259154191,12
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,drawers,neutral,5.193079778e-05,0.004013867117,3
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,elbowed,neutral,0.0001684427043,0.009164446732,5
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,sores,neutral,0.0002171671949,0.004677357618,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,strip,neutral,0.009035442636,0.0893118442,20
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,pounds,neutral,0.02007031068,0.3630622327,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,wrench,neutral,0.001078952235,0.002230818907,2
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,retaliated,neutral,0,0.007748225704,5
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,fanned,neutral,0.00158901843,0.009186715237,4
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,slaughtered,violent,0.005894935559,0.01928070048,9
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,violated,neutral,0,0.0410851026,15
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,tearing,neutral,0.001993577462,0.001993577462,1
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,stated,neutral,0.07258979523,0.2392260447,161
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,razed,violent,0.001020927099,0.001020927099,3
LLM360/Amber,LLM360/AmberChat,subdue,neutral_matched_violent,0.001021981821,0.001021981821,1
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,embracing,neutral_matched_sexual,0,0.008378072642,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,journey,neutral_matched_violent,0,0,3
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,half,neutral,0.02952704109,0.1243335778,26
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,grazed,neutral_matched_violent,0.01283311393,0.02501694032,12
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,pounds,neutral,0,0.3250896633,1
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,flogged,violent,0,0,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,screw,neutral,0.01286383718,0.01428475219,9
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,controlling,neutral,0.0004917040933,0.001495367615,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,spit,neutral,0.195098652,0.2537049258,71
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,bomb,violent,3.066389354e-06,5.230579063e-06,2
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,rupture,neutral,0,0.002001892775,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,sport,neutral,0.0004190635518,0.0004190635518,1
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,delight,neutral,0,0.1199455634,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,knob,neutral,0.001559861004,0.007267192239,4
LLM360/Amber,LLM360/AmberSafe,ant,neutral,4.059361879e-05,4.059398429e-05,3
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,roots,neutral,0.0003092201077,0.003229794325,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,oncoming,neutral,0.003050616244,0.003050616244,2
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,flashed,neutral,0.03604428441,0.06881062593,48
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,punches,violent,0,0,1
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,safely,neutral,0,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,ripped,neutral,0.4483386112,0.6436462196,209
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,tellt,neutral,9.68125633e-08,9.68125633e-08,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,slapped,violent,0.3544250954,0.5572221015,185
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,lamp,neutral_matched_violent,0.005181133281,0.005181133281,4
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,trashed,neutral,0.02758860539,0.04955786373,20
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,half,neutral,0.01014723235,0.0568328934,31
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,gag,neutral,0.006872815649,0.1462628537,18
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,wrestle,neutral,0.0002692838025,0.001362714916,1
LLM360/AmberChat,LLM360/AmberSafe,intimidate,neutral,0.00383199763,0.006314151571,2
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,chop,neutral,0.02482311148,0.04076412995,15
