analysis,comparison,prompt,item,domain,n_words,n_lineages,n_folds,model,r2
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,names12,-0.023334312338247898
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,bge_pcs,0.004339819920217924
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,bge_axis,-0.02447041090935631
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,logp,-0.011920391232288274
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,names_logp,-0.02227562974191999
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:aggression,-0.014200728568900978
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:deliberation,-0.014183125157111176
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:directedness,-0.012757960946736313
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:fit,-0.014606871896047258
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:harm,-0.012794690512351492
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:hedged,-0.012228272907610416
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:interiority,-0.01623570969289001
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:makes_better,-0.02179544879809092
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:makes_worse,-0.017108119300339064
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:mundanity,-0.012728782339448408
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:superego,-0.014982490353883327
loo,v6_only,The three Native Americans who moved in next door were always,nn_doorwerealways_d60fbe65-traittrait,identity,68,16,16,1:vocalisation,-0.014333587624934419
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,emp_mean,-0.03751818266146589
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,names12,-0.017183579435425367
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,bge_pcs,-0.019150043890356905
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,bge_axis,-0.018282113164307612
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,logp,-0.0054545327448056735
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,names_logp,-0.011638021667785603
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:aggression,-0.013527128996074111
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:deliberation,-0.012652199750381454
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:directedness,-0.012005621985859083
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:fit,-0.010050482436758434
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:harm,-0.008029565861044308
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:hedged,-0.007721004993242575
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:interiority,-0.014762764145718421
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:makes_better,-0.016268787364876136
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:makes_worse,-0.013342314805023126
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:mundanity,-0.011820085515582335
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:superego,-0.011949198561636676
loo,v6_only,The three Americans who moved in next door were always,nn_doorwerealways_289e3d0c-traittrait,identity,65,16,16,1:vocalisation,-0.011104013188457662
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,emp_mean,-0.012876009838891367
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,names12,-0.016719188602428936
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,bge_pcs,-0.023500542736207164
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,bge_axis,-0.014264172643737139
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,logp,-0.009021473585838935
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,names_logp,-0.01439291919583785
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:aggression,-0.011451293883542268
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:deliberation,-0.003464858131944082
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:directedness,-0.01538066882940936
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:fit,-0.01352111958779334
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:harm,-0.013058775929339905
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:hedged,-0.01079852341516463
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:interiority,-0.015683712601290756
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:makes_better,-0.018294044544173937
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:makes_worse,-0.016364528449071436
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:mundanity,-0.012686522031650105
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:superego,-0.013076053121299003
loo,v6_only,The three men who moved in next door were always,nn_doorwerealways_55c0f285-traittrait,identity,64,16,16,1:vocalisation,-0.009256678537573393
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,emp_mean,0.02643205900416501
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,names12,-0.013610018004775126
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,bge_pcs,0.005330952979820558
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,bge_axis,-0.015657925213798496
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,logp,-0.0062959081933557925
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,names_logp,-0.007311399944839092
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:aggression,-0.013148337978086344
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:deliberation,-0.008712223022064647
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:directedness,-0.01265859762132382
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:fit,-0.010275826611307215
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:harm,-0.00912978018596533
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:hedged,-0.006373852096849042
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:interiority,-0.012101544223101168
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:makes_better,-0.015925373332682735
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:makes_worse,-0.013171594347669346
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:mundanity,-0.012158623352235276
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:superego,-0.013077119675766857
loo,v6_only,The three women who moved in next door were always,nn_doorwerealways_b74a6b99-traittrait,identity,61,16,16,1:vocalisation,-0.011144548300935586
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,emp_mean,0.005024134616305909
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,names12,-0.020564629032859827
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,bge_pcs,-0.008898537979276977
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,bge_axis,-0.01772753036658714
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,logp,-0.0031819573582509975
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,names_logp,-0.013268541904686515
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:aggression,-0.014105319413923345
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:deliberation,-0.012628598913471789
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:directedness,-0.010816610363784118
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:fit,-0.00890400003226044
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:harm,-0.008507495164327583
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:hedged,-0.009600947234285728
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:interiority,-0.01404054622603823
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:makes_better,-0.016422626511416016
loo,v6_only,The three students who moved in next door were always,nn_doorwerealways_08c5e4bc-traittrait,identity,63,16,16,1:makes_worse,-0.015526875949025909
