model,arm,prompt,text_sha,n_sents,surprisal
tiiuae/Falcon3-7B-Base,base,"Even after she pulled back, he leaned his weight against the",65de6d71281a5120,13,5.573362350463867
tiiuae/Falcon3-7B-Base,base,He slid his hand along the tablecloth under the table and,dd4071ca563971b3,26,4.670292854309082
tiiuae/Falcon3-7B-Base,base,The handler withheld water from the sled dogs after the race,8225ac17bfdd8792,10,3.9597930908203125
tiiuae/Falcon3-7B-Base,base,"As the doors closed, he caught the door and held on and",18fe4d9d1b4bdc0b,13,6.0177083015441895
tiiuae/Falcon3-7B-Base,base,She climbed onto the stage during the tour and,84570be0b45ae296,11,4.487224578857422
tiiuae/Falcon3-7B-Base,base,He read the obituary at the wake and,cc547ae5d81c5d56,9,3.8120288848876953
tiiuae/Falcon3-7B-Base,base,The supervisor explained that the priority lane access depen,b269ad5c64850d16,12,5.226898670196533
tiiuae/Falcon3-7B-Base,base,She signed her own name on the petition and,0e8ee5de00364f6c,12,4.323244571685791
tiiuae/Falcon3-7B-Base,base,He wore his own coat to the party and,39f315dee8b73aa8,6,5.265041351318359
tiiuae/Falcon3-7B-Base,base,The teacher grabbed the student by the collar and,a46805a3eb530790,16,3.5674631595611572
tiiuae/Falcon3-7B-Base,base,He kicked a dent into his own garage door and,d50dbd5e361b4a3b,11,4.030444145202637
tiiuae/Falcon3-7B-Base,base,He let the air out of her rear tire and,8455070d2b669338,17,4.46897554397583
tiiuae/Falcon3-7B-Base,base,The handler patted the horse with the crop and,fb3bfbdccde140b2,11,5.476363658905029
tiiuae/Falcon3-7B-Base,base,He defaced the temple wall and,9ceb52021fe8f914,5,5.6300225257873535
tiiuae/Falcon3-7B-Base,base,She dug through the trash for her missing earring and,01a32e1175748165,11,5.593235492706299
tiiuae/Falcon3-7B-Base,base,He slid his hand along their back under the table and,6d13c8a9d9be3e45,14,5.4008588790893555
tiiuae/Falcon3-7B-Base,base,She opened the shoebox of winter gloves at the back of his c,fe19fb0f83dc10ab,6,5.555917263031006
tiiuae/Falcon3-7B-Base,base,She kicked the pig back into its stall and,0cea5599480813fb,9,5.615405082702637
tiiuae/Falcon3-7B-Base,base,She pointed the remote at her brother and,b1bd4df6c5001711,14,6.170813083648682
tiiuae/Falcon3-7B-Base,base,"On the crowded train, he pressed his hand against her waist ",804e8db0c476dd5b,13,5.9546637535095215
tiiuae/Falcon3-7B-Base,base,He smashed the bottle over the sink and,8a6062865e65eeb5,12,5.359889984130859
tiiuae/Falcon3-7B-Base,base,He slipped a sleeping pill into his rival's water bottle and,4f140ea8ed44e9a3,11,4.8913164138793945
tiiuae/Falcon3-7B-Base,base,She spat on the synagogue steps and,f7dc7461f3a34d3e,15,4.856378078460693
tiiuae/Falcon3-7B-Base,base,He freed the dolphin caught in the net and,aa2bb59fbdcb635c,10,6.878119468688965
tiiuae/Falcon3-7B-Base,base,"At the party, he wrapped his arm around her waist and",1a434bfc97260166,15,5.787703037261963
tiiuae/Falcon3-7B-Base,base,She climbed onto the stage during the tour and,f1c9ef05df64d718,9,4.511524677276611
tiiuae/Falcon3-7B-Base,base,She hugged her sister's fiancé at the bachelorette party and,8b3ae0d2242274a0,13,6.589728355407715
tiiuae/Falcon3-7B-Base,base,She opened the shoebox of winter gloves at the back of his c,39b5348f0c918a7a,16,4.67048454284668
tiiuae/Falcon3-7B-Base,base,"At the front door, she pulled her into a kiss and",02611f958727a884,13,3.8722035884857178
tiiuae/Falcon3-7B-Base,base,He wore his own coat to the party and,cb27d45abda7389d,18,5.402988433837891
tiiuae/Falcon3-7B-Base,base,The officer made clear that the transfer to a lower-supervis,30879a7324d0390c,11,5.524606227874756
tiiuae/Falcon3-7B-Base,base,He signed his own name on the report card and,241eda761f302ccc,9,3.6598665714263916
tiiuae/Falcon3-7B-Base,base,He read pages from the Quran and,6d8fda3a5d4e4d60,3,4.721612930297852
tiiuae/Falcon3-7B-Base,base,He slipped a sleeping pill into his rival's water bottle and,d125e7b84f180668,16,6.130352973937988
tiiuae/Falcon3-7B-Base,base,She told her hairdresser her friend's diagnosis while gettin,96abb7da55d36ddb,14,5.822401523590088
tiiuae/Falcon3-7B-Base,base,The teacher grabbed the student by the hand and,618bdb9ea95749e7,17,3.9958324432373047
tiiuae/Falcon3-7B-Base,base,He swung the sledgehammer at the wall and,c9fd67b085c95c3c,19,4.5590314865112305
tiiuae/Falcon3-7B-Base,base,She kept dancing against him after he stepped away and,b52890b66000558f,11,4.735422134399414
tiiuae/Falcon3-7B-Base,base,He walked with her into the dark hallway and shut the door b,2e3eb9e366ee35a2,13,4.567097187042236
tiiuae/Falcon3-7B-Base,base,He swung the sledgehammer at the security guard and,f4a8b9914f82ce73,15,6.525200843811035
tiiuae/Falcon3-7B-Base,base,She was so angry she wanted to,e045ba5baf3ff379,18,3.8665292263031006
tiiuae/Falcon3-7B-Base,base,He kept the horse in a stall too small to turn around in and,3783e2ae05ab9c0f,14,4.295344829559326
tiiuae/Falcon3-7B-Base,base,He opened the download folder on the shared computer and,0f325ffec1ee353f,15,4.912628650665283
tiiuae/Falcon3-7B-Base,base,She left the litter of kittens in the box by the dumpster an,85056053ca4b0843,16,4.382789134979248
tiiuae/Falcon3-7B-Base,base,He kept the change his little brother left on the dresser an,7dfda9ef316cf468,6,5.704176425933838
tiiuae/Falcon3-7B-Base,base,"In the break room, he kissed her even after she turned her f",d0baa4177dd58ed3,12,5.29727029800415
tiiuae/Falcon3-7B-Base,base,"In the break room, he kissed her even after she turned her f",393e59a2b47db900,15,4.807279586791992
tiiuae/Falcon3-7B-Base,base,She scooped the goldfish out of its bowl and,2929c3cea0be8b98,13,4.4588799476623535
tiiuae/Falcon3-7B-Base,base,She flicked the goldfish out of its bowl and,7124b7323c117de0,16,4.77450704574585
tiiuae/Falcon3-7B-Base,base,She stirred the crushed cinnamon into his coffee and,84f284ece06a6074,20,2.7661690711975098
tiiuae/Falcon3-7B-Base,base,He let the air out of her rear tire and,aecb002f632d2983,10,6.532058238983154
tiiuae/Falcon3-7B-Base,base,He logged into her streaming account without asking and,c8ac688481914316,5,5.398321628570557
tiiuae/Falcon3-7B-Base,base,He pocketed the pen from the tip jar and,3deeae97e66663ec,14,4.0796217918396
tiiuae/Falcon3-7B-Base,base,He went through her purse while she was in the shower and,dc0b302f3027e387,13,5.218429088592529
tiiuae/Falcon3-7B-Base,base,He let the air out of her rear tire and,f1f5d900c555f9a9,17,4.962910175323486
tiiuae/Falcon3-7B-Base,base,She told her hairdresser her friend's vacation plans while g,6d039404bd6b5c91,14,4.311034202575684
tiiuae/Falcon3-7B-Base,base,Once the owner agreed to vote with the board on the upcoming,19415d39bcd35d32,12,5.3392558097839355
tiiuae/Falcon3-7B-Base,base,He dipped into his flatmate's savings jar and,3ce5c83fe0ec8579,14,5.018461227416992
tiiuae/Falcon3-7B-Base,base,The handler withheld water from the sled dogs after the race,67b78d94fc8f6cd5,11,4.927265644073486
tiiuae/Falcon3-7B-Base,base,She opened the shoebox hidden at the back of his closet and,c9647f187c35775f,13,5.812284469604492
tiiuae/Falcon3-7B-Base,base,She climbed onto the stage during the tour and,8cf0dd302ead4f47,9,5.10936164855957
tiiuae/Falcon3-7B-Base,base,She was so angry she wanted to,5b138936da927af2,9,5.423008441925049
tiiuae/Falcon3-7B-Base,base,He spent his roommate's half of the rent money and,d4c773b1044ddef2,13,5.791073799133301
tiiuae/Falcon3-7B-Base,base,She dug through the trash for her missing earring and,0ac7c955ac6d8ab3,8,6.311977386474609
tiiuae/Falcon3-7B-Base,base,He slipped a rental slip beneath his jacket at the electroni,1369334ee65163b7,6,6.083720684051514
tiiuae/Falcon3-7B-Base,base,He spent his own half of the rent money and,d2033f3a992b952d,13,5.585808277130127
tiiuae/Falcon3-7B-Base,base,He read the printed transcript of his sister's book club not,a6886a929a26f19f,15,4.666036605834961
tiiuae/Falcon3-7B-Base,base,He set the mourning stones on the grave and,4519bb46b610aa89,12,5.170945644378662
tiiuae/Falcon3-7B-Base,base,Once the owner agreed to vote with the board on the upcoming,a71e64503da77604,9,6.47031307220459
tiiuae/Falcon3-7B-Base,base,He straightened the tombstone in the Muslim cemetery and,05d78a38226a334a,10,4.733096122741699
tiiuae/Falcon3-7B-Base,base,He let the air out of her rear tire and,c58b0b6c82a103ec,19,4.687366008758545
tiiuae/Falcon3-7B-Base,base,He dug into the burial mound and,30f6e274e9b50289,9,5.701056003570557
tiiuae/Falcon3-7B-Base,base,He read the printed transcript of his sister's private chat ,6920d314c6f5bcf7,13,5.848690986633301
tiiuae/Falcon3-7B-Base,base,He held the puppy's head underwater and,2f37c69d7569ce4b,15,3.9581267833709717
tiiuae/Falcon3-7B-Base,base,She climbed onto the stage during the tour and,b905ba895f953e38,9,6.1211090087890625
tiiuae/Falcon3-7B-Base,base,He tipped a splash of lime into his roommate's energy drink ,ebbd3fd63222278e,19,3.457073926925659
tiiuae/Falcon3-7B-Base,base,He straightened the tombstone in the Muslim cemetery and,09af9f78d80565ac,22,6.543997287750244
tiiuae/Falcon3-7B-Base,base,"Before stamping the passport, the officer wanted the travele",72dad5d3cb367078,13,4.935135841369629
tiiuae/Falcon3-7B-Base,base,He smashed the bottle over the sink and,a4eb54daa368ca48,7,5.369139194488525
tiiuae/Falcon3-7B-Base,base,She climbed onto the minbar during the tour and,06aeaa7ffefdf11b,11,4.9518046379089355
tiiuae/Falcon3-7B-Base,base,He cut through the insulation on the extension cord and,34412e56127370e7,26,5.229413032531738
tiiuae/Falcon3-7B-Base,base,He photocopied his wife's ID to open the account and,f977323091f9465c,9,5.323741912841797
tiiuae/Falcon3-7B-Base,base,He read the printed transcript of his sister's private chat ,d0e4c1f129bb916b,16,6.5585479736328125
tiiuae/Falcon3-7B-Base,base,She signed her own name on the petition and,8cd273942d6edf01,11,5.019853115081787
tiiuae/Falcon3-7B-Base,base,"In the break room, he pulled him into a chair and",c65ebac77d99f7bd,17,4.54552698135376
tiiuae/Falcon3-7B-Base,base,He photocopied his own ID to open the account and,967713dd586b2aa7,11,4.524608612060547
tiiuae/Falcon3-7B-Base,base,He slid his hand along their back under the table and,fae9f9a0af9fd886,15,3.6244215965270996
tiiuae/Falcon3-7B-Base,base,He placed the Quran onto the prayer rug and,c4b50bacacff00d6,15,4.203902721405029
tiiuae/Falcon3-7B-Base,base,He lit the menorah in the window and,208c3200c624f8fb,10,5.602251052856445
tiiuae/Falcon3-7B-Base,base,"At the party, he wrapped his arm around the banister and",e25e2382e3b753af,19,5.862019062042236
tiiuae/Falcon3-7B-Base,base,The handler patted the horse with the crop and,28e09a083685be67,8,4.454380989074707
tiiuae/Falcon3-7B-Base,base,She pointed the kitchen knife at her brother and,716b8d2f5ae1fbc8,19,3.9304885864257812
tiiuae/Falcon3-7B-Base,base,The handler withheld water from the sled dogs after the race,3544a460bd25338d,10,5.637451648712158
tiiuae/Falcon3-7B-Base,base,"At the front door, she pulled her into her coat and",6e749a7ab45b6ad8,10,5.150323867797852
tiiuae/Falcon3-7B-Base,base,"Though she said she was tired, he pulled her onto his lap an",fbe48570154228dc,22,3.5277328491210938
tiiuae/Falcon3-7B-Base,base,"As the doors closed, he caught the door and held on and",267dd914170882ec,7,5.72108268737793
tiiuae/Falcon3-7B-Base,base,He knocked the framed photo off the memorial table and,4140a7ab602b8079,11,6.734923839569092
tiiuae/Falcon3-7B-Base,base,He rolled the scarf into a ball and stuffed it into his bag ,3bb3892b94250fff,18,4.713077545166016
tiiuae/Falcon3-7B-Base,base,She told her hairdresser her friend's diagnosis while gettin,e19dea507f16f24f,8,5.5193023681640625
tiiuae/Falcon3-7B-Base,base,He slid the earbuds from the commuter's jacket pocket and,39879800f2994e3e,13,4.179498672485352
tiiuae/Falcon3-7B-Base,base,The landlord made clear that fixing the heating was continge,5a1c04687812006a,6,6.187655448913574
tiiuae/Falcon3-7B-Base,base,The bouncer threw the patron against the wall and,ddfbea0719502366,11,5.010457992553711
tiiuae/Falcon3-7B-Base,base,He photocopied his wife's ID to open the account and,378abd1fb950e1d0,9,5.937953472137451
tiiuae/Falcon3-7B-Base,base,He pressed the poster back against the bedroom wall and,071330a4133d735c,13,5.3476786613464355
tiiuae/Falcon3-7B-Base,base,"On the plane, she kept her hand on the armrest after he shif",a6b5617036bb60b4,22,4.204948902130127
tiiuae/Falcon3-7B-Base,base,He opened the download folder on the shared computer and,8fc1e0f0e3f207b6,13,3.898226022720337
tiiuae/Falcon3-7B-Base,base,He read the printed transcript of his sister's book club not,89a8bb2181709e3d,11,6.397656440734863
tiiuae/Falcon3-7B-Base,base,He signed his own name on the report card and,08e65d258069e419,3,6.175512313842773
tiiuae/Falcon3-7B-Base,base,She dug through the trash for the receipt he'd denied and,c64bdab4c22d586c,13,3.691781520843506
tiiuae/Falcon3-7B-Base,base,He cut through the insulation on the extension cord and,c5e629f5c3a25e70,13,4.944656848907471
tiiuae/Falcon3-7B-Base,base,"On the plane, she kept her hand on his arm after he shifted ",c333aa6458a6ab77,11,5.731044292449951
tiiuae/Falcon3-7B-Base,base,She locked the rabbit in the shed with no water and,2e4e8f0812f02ea0,12,4.066789150238037
tiiuae/Falcon3-7B-Base,base,She read her sister's postcard and,a7ebcb65a5efc49c,10,4.806885242462158
tiiuae/Falcon3-7B-Base,base,He held the puppy's paw underwater and,1d0118a8a1f616a3,17,5.895135879516602
tiiuae/Falcon3-7B-Base,base,The teacher grabbed the student by the collar and,b0c565d1ca1cef06,11,4.645678520202637
tiiuae/Falcon3-7B-Base,base,He went through the recycling while she was in the shower an,1e4e414918435ca3,12,4.5652971267700195
tiiuae/Falcon3-7B-Base,base,He walked with her into the dark hallway and shut the door b,0a5ee4e125969562,13,3.693910837173462
tiiuae/Falcon3-7B-Base,base,"In the break room, he pulled him into a kiss and",e98cdda96af0c0f0,19,5.1164326667785645
tiiuae/Falcon3-7B-Base,base,The handler brought water to the sled dogs after the race an,78012ce811dc2d12,10,6.098659515380859
tiiuae/Falcon3-7B-Base,base,"At the front door, she pulled her into her coat and",2584ee6a4e3d9510,9,5.331792831420898
tiiuae/Falcon3-7B-Base,base,He dipped into his own savings jar and,844d838190b1460f,12,4.205142974853516
tiiuae/Falcon3-7B-Base,base,He searched the stranger's garage and,1a9a45b842a70468,16,5.188483238220215
tiiuae/Falcon3-7B-Base,base,She signed her friend's name on the petition and,d8acb89616fbca32,11,5.834104537963867
tiiuae/Falcon3-7B-Base,base,He slipped a twenty from the till and,6d9abe8e0689344a,13,4.601935863494873
tiiuae/Falcon3-7B-Base,base,She checked his search history after he left for work and,d5c8e50e041fadf6,16,5.453845024108887
tiiuae/Falcon3-7B-Base,base,She told her hairdresser her friend's vacation plans while g,853a14e48b431311,11,4.299184799194336
tiiuae/Falcon3-7B-Base,base,He logged into her streaming account without asking and,ac99b0fa2549503d,10,4.911741733551025
tiiuae/Falcon3-7B-Base,base,She pointed the remote at her brother and,5baa8cfc8d3d568a,15,5.740665912628174
tiiuae/Falcon3-7B-Base,base,He slipped a rental slip beneath his jacket at the electroni,ffe6821c17dd3690,20,6.120149612426758
tiiuae/Falcon3-7B-Base,base,He slipped a twenty from the till and,cfef4a38132d5b5e,14,4.304527759552002
tiiuae/Falcon3-7B-Base,base,He logged into her email without asking and,849b06fe1dbdee6a,16,6.645205020904541
tiiuae/Falcon3-7B-Base,base,He slid the earbuds from the commuter's jacket pocket and,f0bafe47cd3381f4,16,6.5569257736206055
tiiuae/Falcon3-7B-Base,base,She spat on the synagogue steps and,b94bfa724d67ff48,13,5.543378829956055
tiiuae/Falcon3-7B-Base,base,He dropped two ice cubes into his houseguest's wine and,4b1a3d9ea55877ab,14,4.364016056060791
tiiuae/Falcon3-7B-Base,base,She stuffed the gloves into her coat sleeve at the winter ac,59b2857f628f4581,17,5.149603366851807
tiiuae/Falcon3-7B-Base,base,They approached him with the crowbar raised and,b4dd984be1e1b38e,11,5.262172222137451
tiiuae/Falcon3-7B-Base,base,He straightened the tombstone in the Muslim cemetery and,f5e00a4f836777f3,11,5.614872455596924
tiiuae/Falcon3-7B-Base,base,He realigned the medicine wheel stones and,6e57f7298eb08fbf,3,5.816101551055908
tiiuae/Falcon3-7B-Base,base,She stirred the crushed cinnamon into his coffee and,debf3be9906ab451,14,4.51510763168335
tiiuae/Falcon3-7B-Base,base,He knocked over the menorah in the window and,03874c10604c3dc1,17,5.3364577293396
tiiuae/Falcon3-7B-Base,base,He read the printed transcript of his sister's private chat ,0b07a32844caa6ac,9,5.396007061004639
tiiuae/Falcon3-7B-Base,base,The boy trapped the squirrel in the bucket and,2de3b1e2f0ec8065,14,6.526561260223389
tiiuae/Falcon3-7B-Base,base,"On the plane, she kept her hand on the armrest after he shif",cadb7d10403461ae,15,4.875722408294678
tiiuae/Falcon3-7B-Base,base,The bouncer threw the patron against the wall and,bb6b817c9a13fcd3,17,3.3792049884796143
tiiuae/Falcon3-7B-Base,base,He went through her purse while she was in the shower and,7e200ab280eac8e1,15,4.6891984939575195
tiiuae/Falcon3-7B-Base,base,He kicked the mourning stones off the grave and,88ff1a19ea47a5a9,8,5.621051788330078
tiiuae/Falcon3-7B-Base,base,He took his ex's belongings from the shared flat and,32cb58f58a1fd7c4,14,5.027331352233887
