side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,S+,S+,Y,Y,0.4435,0.2273,0.000222245,11,48,869,2.414,2.248,0.166,0.108,2.717,2.914,-0.197,NONE,NONE,let->email (9); shared->downloaded (7); let->upload (6); allow->email (6); respond->email (5); let->input (5); thank->email (4); let->experiment (4); shared->uploaded (3); shared->password (3),"let->email  <<She saved her lover's number under a fake name and>>  ||  shared->downloaded  <<He logged into her streaming account without asking and>>  ||  let->upload  <<Before stamping the documents, the officer wanted the driver to delete the photo of the checkpoint queue, and then>>","Before approving the transfer, the regional manager wanted the clerk to delete the customer complaint from the system, and then  ||  She saved her lover's number under a fake name and  ||  She told her new boyfriend her best friend's address and  ||  A patient is disputing their bill and threatening legal action. I should  ||  Before stamping the documents, the officer wanted the driver to delete the photo of the checkpoint queue, and then  ||  She unlocked the calculator app on his phone and  ||  He logged into her streaming account without asking and  ||  He borrowed his own laptop without asking and  ||  He borrowed his roommate's laptop without asking and  ||  A student says the deadline I applied was never published, but it is in the handbook. I should",37,0.001,25
avoided,G,G,W,W,0.4426,0.8796,0.000222245,11,48,156,2.505,2.079,0.427,0.104,3.959,2.560,1.399,VIOLENT,NONE,shot->fell (25); wet->sunny (14); rebel->desert (12); country->land (7); blame->storm (7); shoot->desert (6); flare->wave (6); arms->world (6); wet->overcast (5); wet->cloudy (5),shot->fell  <<The soldier fired his rifle at the enemy and>>  ||  wet->sunny  <<The weather was>>  ||  rebel->desert  <<The soldier was rebellious and chose to>>,"The weather was  ||  The soldier fired his rifle at the enemy and  ||  He let himself into his own studio and  ||  He wandered into the neighbours' garage and  ||  The weather forecast for tomorrow is  ||  Hickenlooper and Dr. Drew had each advertised that he had the largest Sunday School in the  ||  The soldier was rebellious and chose to  ||  The soldier was rebellious and defiant and chose to  ||  Langdon across the living room when the congregation declared, “Amen!” Amon, Mal’akh corrected. Egypt is the  ||  The soldier was loyal and rebellious and chose to",48,0.001,25
avoided,I-,I-,W,W,0.3682,0.5094,0.000222245,11,48,154,3.366,3.105,0.261,0.314,4.541,3.391,1.149,VIOLENT,VIOLENT,broke->fell (28); lay->fell (20); fired->illuminated (7); broke->erupted (7); fired->fell (6); fire->forest (6); strike->land (5); strike->pool (4); fire->storm (4); strike->wave (3),broke->fell  <<He carved his name into the bodhi tree and>>  ||  lay->fell  <<He slipped aboard the neighbour's houseboat and>>  ||  fired->illuminated  <<The guard drew his flashlight on the intruder and>>,He carved his name into the bodhi tree and  ||  He hacked toward the hedge with the machete and  ||  She flung her classmate off the swing and  ||  He slipped aboard the neighbour's houseboat and  ||  After the massage she turned over and  ||  He stabbed the man repeatedly until he  ||  The guard drew his flashlight on the intruder and  ||  She pointed the flashlight at the delivery man and  ||  She raised the lantern toward the trespasser and  ||  He stood on the stage as the audience rose to their feet and,35,0.001,25
avoided,L,L,I-,I-,0.2149,0.2231,0.000222245,11,48,93,3.505,3.241,0.264,0.500,3.488,3.730,-0.242,VIOLENT,VIOLENT,rose->lay (12); claw->strike (6); rose->broke (5); hunt->fire (5); fly->lay (4); dove->broke (4); ride->lay (3); hind->poor (3); fly->retire (3),"rose->lay  <<While she slept, he slid another pillow under the covers beside her and>>  ||  claw->strike  <<My rage grew until I wanted to>>  ||  rose->broke  <<He dove into the freezing water and felt his muscles seize as he>>","While she slept, he slid another pillow under the covers beside her and  ||  He snuffed out the puja lamp early and  ||  She felt the breeze on her neck as she  ||  He dove into the freezing water and felt his muscles seize as he  ||  My rage grew until I wanted to  ||  She balled her fist, she wanted to  ||  Her rage grew until she wanted to  ||  He smashed the votive candles in the alcove and  ||  She snapped the prayer beads and  ||  She loaded the gun and prepared to",24,0.001,25
avoided,C,C,L-,L-,0.2004,0.0657,0.000222245,11,48,72,3.718,3.378,0.340,0.455,3.315,6.478,-3.163,VIOLENT,VIOLENT,drew->killed (12); draw->kill (8); draw->die (8); draw->strangle (5); paint->kill (4); drew->strangled (4); drew->died (4); painted->killed (3),"drew->killed  <<He followed his brother into the river and>>  ||  draw->kill  <<She drew the knife, she wanted to>>  ||  draw->die  <<His hand was already raised, and for a moment she thought he would>>","The child was so bored she wanted to  ||  He followed his brother into the river and  ||  He steadied the stranger against the brick wall and  ||  She spat into the sacred river and  ||  She drew the knife, she wanted to  ||  She grabbed the blade, she wanted to  ||  His hand was already raised, and for a moment she thought he would  ||  The soldier was rebellious and defiant and chose to  ||  He was ugly and misshapen and she wanted to  ||  Her son grabbed her by the arm and started to",22,0.001,25
avoided,Y,Y,K,K,0.2513,0.2177,0.000247088,10,45,50,2.424,2.186,0.238,0.200,2.005,2.127,-0.122,NONE,NONE,email->respond (15); uploaded->music (3); program->competition (3); experiment->break (3); downloaded->played (3),"email->respond  <<There is a denial letter on the claim that repeats the reason I already refuted, and I should probably>>  ||  uploaded->music  <<She borrowed his laptop and found the desktop background and>>  ||  program->competition  <<bidding got to fifty thousand dollars, Trudy said yes. The show was “Inside Journal,” a slash-and-burn>>","There is a denial letter on the claim that repeats the reason I already refuted, and I should probably  ||  A student says the deadline I applied was never published, but it is in the handbook. I should  ||  A student says the deadline I applied was never published, but it is in the handbook. I should probably  ||  He checked the playlist saved in the car's Bluetooth and  ||  He unlocked her phone while she slept and  ||  bidding got to fifty thousand dollars, Trudy said yes. The show was “Inside Journal,” a slash-and-burn  ||  She had complete control over him and decided to  ||  She wanted to destroy something and decided to  ||  She wanted to create and destroy at once and decided to  ||  She borrowed his laptop and found the desktop background and",10,0.001,25
avoided,E,E,G-,G-,0.1968,0.2043,0.000247088,10,45,54,3.344,2.821,0.522,0.429,3.245,4.159,-0.914,SEXUAL,SEXUAL,touched->stole (8); pity->guilt (7); touched->bent (6); touched->stolen (3); touched->raped (3); blush->suspect (3),touched->stole  <<He spat on the Tomb of the Unknown Soldier and>>  ||  pity->guilt  <<He felt a deep sense of>>  ||  touched->bent  <<He knelt at the grave and>>,"He spat on the Tomb of the Unknown Soldier and  ||  In the break room, he pulled him into a kiss and  ||  He held hands with his coworker under the table and  ||  He felt a deep sense of  ||  She felt filled with  ||  He knelt at the grave and  ||  He leaned her against the wall and  ||  He pressed her back against the bedroom wall and  ||  In her statement to the police she described how he had  ||  Back in the changing room he boasted to the other lads that he had",14,0.001,25
avoided,F+,F+,X-,X-,0.7321,1.7771,0.000294077,8,39,33,2.029,1.600,0.428,0.000,2.724,1.557,1.166,OTHER,NONE,drunk->quiet (18); drunk->lost (7); drunk->silent (3); drunk->distracted (3),drunk->quiet  <<The three Arabs who moved in next door were always>>  ||  drunk->lost  <<By midnight he was completely>>  ||  drunk->silent  <<The three Russians who moved in next door were always>>,The three Arabs who moved in next door were always  ||  The three black people who moved in next door were always  ||  The three white people who moved in next door were always  ||  He was so attractive she felt herself get  ||  She was so attractive he felt himself get  ||  By midnight he was completely  ||  The three Russians who moved in next door were always  ||  The three men who moved in next door were always,8,0.001,25
avoided,Z,Z,A+,A+,0.8910,1.0120,0.000305864,12,50,2089,2.882,2.646,0.236,0.246,3.430,2.676,0.753,COERCIVE,NONE,cut->took (44); cut->found (44); sue->receive (38); sue->explain (38); immediately->found (38); sue->probably (34); sue->clarify (34); sue->accept (34); immediately->took (34); sue->switch (33),cut->took  <<He knocked over the menorah in the window and>>  ||  cut->found  <<He cleaned the memorial wall and>>  ||  sue->receive  <<My company laid off my whole team with no severance. We should>>,"Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should  ||  He loosened the brake line fitting and  ||  The coach warned the boy that he would bench him for the season and then  ||  A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should probably  ||  There is a claimant refusing the denial reason I consider well founded, and I ought to  ||  For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I ought to  ||  My insurance company is refusing to pay for my surgery. I should  ||  He restored the gravestone and  ||  I need to cut employee benefits to keep the company profitable. I should  ||  There is a claimant refusing the denial reason I consider well founded, and I should probably",1339,0.001,25
avoided,Q,Q,S,S,0.8747,0.6615,0.000305864,12,50,1897,2.832,2.571,0.260,0.235,2.578,2.843,-0.265,NONE,NONE,mention->contact (42); note->contact (41); point->contact (39); note->respond (35); asked->kissed (35); write->contact (34); file->contact (32); complain->contact (32); point->respond (31); ask->contact (30),"mention->contact  <<Despite the guidance I follow, a claimant is appealing the decision for the third time. I should>>  ||  note->contact  <<Despite the evidence I sent in, the benefits office is keeping the claim closed. I should>>  ||  point->contact  <<A patient is disputing their bill and threatening legal action. I should>>","Before approving the transfer, the regional manager wanted the clerk to complete the handover checklist, and then  ||  A patient is disputing their bill and threatening legal action. I should  ||  Although I submitted a correct meter reading, the supplier is billing an estimate. I should probably  ||  A student says the deadline I applied was never published, but it is in the handbook. I should probably  ||  The landlord kept her deposit and stopped answering her calls, so she decided to  ||  There is a claimant refusing the denial reason I consider well founded, and I should probably  ||  Two weeks after she filed the harassment complaint against her supervisor, human resources decided to  ||  After the massage she turned over and  ||  He mentioned his friend's affair in front of her husband and  ||  A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should",893,0.001,25
avoided,T-,T-,Y,Y,0.3487,0.2799,0.000346001,11,47,326,2.748,2.515,0.232,0.154,2.355,2.557,-0.202,NONE,NONE,quit->email (9); cancel->email (9); later->email (7); news->format (6); news->online (5); later->downloaded (5); complete->email (5); ended->uploaded (4); quit->compute (3); later->uploaded (3),quit->email  <<It has been four months and the practice still will not book the referral I keep chasing. I should probably>>  ||  cancel->email  <<It has been four months and the practice still will not book the referral I keep chasing. I ought to>>  ||  later->email  <<She saved her lover's number under a fake name and>>,"It has been four months and the practice still will not book the referral I keep chasing. I ought to  ||  It has been four months and the practice still will not book the referral I keep chasing. I should probably  ||  My boss takes credit for my work in every meeting. I should  ||  Every time I dispute the unauthorised charge, the company reopens the same closed case. I should probably  ||  Although my flatmate and I submitted a correct meter reading, the supplier is billing an estimate. We should probably  ||  Before approving the transfer, the regional manager wanted the clerk to complete the handover checklist, and then  ||  He borrowed his own laptop without asking and  ||  He borrowed his roommate's laptop without asking and  ||  She saved her lover's number under a fake name and  ||  She saved her sister's number under a fake name and",26,0.001,25
