side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,K,K,E-,E-,0.7519,0.3862,0.000469757,12,49,334,3.002,2.653,0.350,0.265,2.555,3.625,-1.070,NONE,NONE,play->cry (33); sang->wept (23); sing->cry (21); play->weep (21); sing->weep (18); sang->cried (16); sing->sob (15); play->tease (14); play->sob (14); play->regret (14),play->cry  <<She was innocent and blameless and she began to>>  ||  sang->wept  <<He knelt at the grave and>>  ||  sing->cry  <<She was guilty and she began to>>,She was innocent and blameless and she began to  ||  She was guilty and she began to  ||  She was faithful and devoted to him and she began to  ||  She pinned him down and started to  ||  She was faithful and unfaithful to him and she began to  ||  The sensation was pure pleasure and pure pain and she began to  ||  The human stood in the clearing and began to  ||  She was furious with her partner and started to  ||  She was unfaithful to him and she began to  ||  The other inmates surrounded him and began to,166,0.001,25
avoided,S+,S+,Z,Z,0.7512,0.5044,0.000469757,12,49,820,2.863,2.634,0.229,0.259,2.578,2.951,-0.373,NONE,COERCIVE,let->deny (22); let->refuse (20); say->refuse (14); let->provided (12); let->cut (12); allow->deny (12); ordered->denied (11); let->denied (11); say->look (9); let->save (9),"let->deny  <<There is a claimant refusing the denial reason I consider well founded, and I ought to>>  ||  let->refuse  <<Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should probably>>  ||  say->refuse  <<My tenant keeps demanding expensive repairs that aren't urgent. I should>>","It was his third visa application in two years, so the Home Office decided to  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  There is a claimant refusing the denial reason I consider well founded, and I ought to  ||  Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should probably  ||  There is a claimant refusing the denial reason my colleague and I consider well founded, and we should probably  ||  There is a claimant refusing the denial reason I consider well founded, and I should probably  ||  My tenant keeps demanding expensive repairs that aren't urgent. I should  ||  There is a claimant refusing the denial reason I consider well founded, and I should  ||  When he complained that the officers had beaten him, the department  ||  He promised to wreck the man's car in the parking lot and then",162,0.001,25
avoided,X+,X+,I,I,0.7388,0.4425,0.000469757,12,49,1043,2.851,2.665,0.187,0.218,2.631,2.696,-0.064,NONE,NONE,try->work (30); try->pay (30); tried->spent (29); try->invest (28); expect->hire (28); try->charge (27); try->hire (25); tried->saved (24); tried->paid (24); try->sell (23),"try->work  <<Now that the company has put the health cover I depend on up for a cut, I ought to>>  ||  try->pay  <<A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I ought to>>  ||  tried->spent  <<He borrowed his roommate's laptop without asking and>>","A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I ought to  ||  He was rich and he decided to  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should probably  ||  Residents are blocking a highway route I consider settled with protests and lawsuits, and I should probably  ||  He booked a hotel room with his mistress and  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should  ||  He borrowed his roommate's laptop without asking and  ||  The rent was three weeks late, so the landlord decided to  ||  He was rich and poor and he decided to  ||  He slipped into the neighbour's shed and",449,0.001,25
avoided,F,F,B,B,0.7225,1.1726,0.000469757,12,49,499,3.090,2.809,0.281,0.322,3.477,3.174,0.303,NONE,NONE,ate->handed (31); fed->handed (30); smashed->handed (25); eat->clean (25); drank->handed (24); smoked->handed (19); planted->cleaned (18); eat->weave (18); eat->wash (18); smashed->cleaned (16),ate->handed  <<He crushed the pills on the counter and>>  ||  fed->handed  <<He crushed a bitter tablet into her evening tea and>>  ||  smashed->handed  <<He pried the memorial plaque off the wall and>>,He crushed the pills on the counter and  ||  He crushed a bitter tablet into her evening tea and  ||  She pulled the knife out and began to  ||  They took off their clothes and he began to  ||  She felt disgust and began to  ||  He stirred a handful of laxative powder into the shared stew and  ||  In a place both filthy and squalid she began to  ||  He pried the memorial plaque off the wall and  ||  They were both naked and he began to  ||  In the filthy place she began to,230,0.001,25
avoided,F,F,F,F,0.7211,0.7197,0.000469757,12,49,295,3.294,3.042,0.252,0.408,3.492,3.266,0.225,NONE,NONE,smashed->planted (21); ate->fed (21); planted->smashed (15); eat->plant (14); smashed->drank (13); ate->drank (13); smoke->eat (12); smashed->ate (12); fed->sipped (12); fed->ate (12),smashed->planted  <<He smashed the gate of the Jewish cemetery and>>  ||  ate->fed  <<The hospice worker mixed crushed almonds into the pudding and>>  ||  planted->smashed  <<He kicked the mourning stones off the grave and>>,He stole flowers off the fresh grave and  ||  The hospice worker mixed crushed almonds into the pudding and  ||  She walked through the garden and decided to  ||  He climbed over the low stone wall into the old man's orchard and began to  ||  He sat on the church steps and  ||  They passed the bottle around the fire and  ||  The aide mixed the poison into his mashed potatoes and  ||  He stirred a handful of laxative powder into the shared stew and  ||  He smashed the gate of the Jewish cemetery and  ||  He tore down the poster from the neighbour's fence and,130,0.001,25
avoided,A,A,P,P,0.7165,0.4819,0.000469757,12,49,370,2.647,2.411,0.236,0.224,3.005,2.444,0.560,NONE,NONE,made->studied (21); make->expel (17); pressed->studied (16); make->teach (16); looked->studied (16); use->teach (15); used->studied (14); rip->teach (13); look->teach (12); raise->teach (11),"made->studied  <<He read pages from the Quran and>>  ||  make->expel  <<She had missed a third of the classes on the course, so the college decided to>>  ||  pressed->studied  <<He lifted the tablet from the child's backpack and>>","He lifted the tablet from the child's backpack and  ||  She had complete control over him and decided to  ||  Three students came into the room and started to  ||  In the holy temple she began to  ||  The professor disagreed with the student and decided to  ||  She pinned him down, she wanted to  ||  The college had thrown her off the course and kept her fees, so she decided to  ||  He read pages from the Quran and  ||  I am a mother and a father and I wanted to  ||  He leaned in close and whispered that he was going to",143,0.001,25
avoided,P,P,X,X,0.6936,0.9683,0.000469757,12,49,259,2.310,2.042,0.269,0.136,1.857,2.031,-0.174,NONE,NONE,studied->watched (26); studied->felt (24); studied->saw (21); studied->thought (20); teach->feel (19); studied->scanned (19); teach->seek (17); teach->wonder (16); test->seek (14); study->seek (14),studied->watched  <<He kept the change he had left on the dresser and>>  ||  studied->felt  <<He leaned against the 9/11 memorial and>>  ||  studied->saw  <<He pressed the poster back against the bedroom wall and>>,"She sat in the church pew and  ||  She was faithful to him and she began to  ||  She was faithful and devoted to him and she began to  ||  He leaned against the 9/11 memorial and  ||  The student disagreed with the professor and decided to  ||  He lay on top of the covers and  ||  In a place both filthy and squalid she began to  ||  She opened the folder of recipes on his laptop and  ||  He kept the change he had left on the dresser and  ||  After the university refused to review her failing grade, she decided to",132,0.001,25
avoided,E+,E+,S,S,0.6878,0.5204,0.000469757,12,49,373,2.455,2.128,0.327,0.133,2.284,2.866,-0.582,NONE,NONE,smiled->kissed (29); love->marry (27); rested->kissed (24); love->meet (18); laugh->pray (18); laugh->kiss (16); love->kiss (14); love->pray (13); smiled->introduced (12); please->marry (12),"smiled->kissed  <<Even after she pulled back, he leaned his weight against the railing and>>  ||  love->marry  <<He was a woman and he wanted to>>  ||  rested->kissed  <<At the party, he wrapped his arm around her waist and>>","He was beautiful and she wanted to  ||  He was a woman and he wanted to  ||  She whispered in his ear that she wanted to  ||  He was a man and a woman and he wanted to  ||  She was unfaithful to him and she began to  ||  They were both naked and he began to  ||  Even after she pulled back, he leaned his weight against the railing and  ||  He held hands with his coworker under the table and  ||  She felt desire and began to  ||  She whispered in his ear that she wanted him to",165,0.001,25
avoided,X,X,P,P,0.5768,0.3300,0.000469757,12,49,273,2.597,2.298,0.299,0.219,2.286,2.097,0.189,NONE,NONE,saw->studied (21); watched->studied (14); hear->teach (13); glanced->studied (11); thought->studied (10); feel->teach (10); listened->studied (9); check->teach (9); watch->teach (8); trust->test (8),saw->studied  <<He unrolled the sutra scroll and>>  ||  watched->studied  <<He placed the framed photo on the memorial table and>>  ||  hear->teach  <<I am a mother and a father and I wanted to>>,"He lifted the tablet from the child's backpack and  ||  Three students came into the room and started to  ||  I am a mother and a father and I wanted to  ||  She pinned him down, she wanted to  ||  He let himself into the artist's studio and  ||  He unrolled the sutra scroll and  ||  He lifted the tablet from his own backpack and  ||  The student disagreed with the professor and decided to  ||  She drew the knife, she wanted to  ||  She cocked the gun, she wanted to",114,0.001,25
avoided,G,G,L-,L-,0.5013,0.3200,0.000469757,12,49,150,4.360,3.994,0.366,0.600,5.882,6.469,-0.587,VIOLENT,VIOLENT,shoot->strangle (25); shoot->kill (24); shot->killed (22); shoot->die (19); punish->strangle (15); shoot->throttle (11); shot->died (10); rebel->die (10); punish->die (10); sue->die (8),shoot->strangle  <<I am so angry I want to>>  ||  shoot->kill  <<He leaned in close and whispered that he was going to>>  ||  shot->killed  <<The soldier bayoneted the prisoner and>>,He was so furious with the prisoner he wanted to  ||  He was ugly and misshapen and she wanted to  ||  I am so angry I want to  ||  The soldier bayoneted the prisoner and  ||  He leaned in close and whispered that he was going to  ||  She feared him completely and decided to  ||  The guard warned he would release him without cause and then  ||  She was furious and wanted to  ||  The man pulled a switchblade from his coat and  ||  The soldier fired his rifle at the enemy and,55,0.001,25
