id,pool,group,model,arm,bits_per_token,mean_drift,mean_pairwise,n_sents,n_tokens_total,n_bytes
mode-388f92a2b8ea73,model_narrative,ContextualAI/archangel_sft-dpo_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,aligned,3.196036,0.441172,0.47053,21,266,922
mode-7f736f390dddc9,model_narrative,huggyllama/llama-7b,huggyllama/llama-7b,base,4.644324,0.500403,0.528752,13,227,986
huma-1b440b918a3a2a,human_anchor,c20_fiction,,human,4.137391,0.51206,0.543814,13,229,1007
mode-fa9eb76da2d56c,model_narrative,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,base,4.337918,0.452827,0.472081,13,254,1119
mode-6f7ea32e815986,model_narrative,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,4.847882,0.43446,0.452574,12,219,1040
mode-487a252beec9d6,model_narrative,bigscience/bloom-7b1,bigscience/bloom-7b1,base,4.555961,0.484499,0.498103,17,255,996
mode-6dbc47e11df07b,model_narrative,Qwen/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,aligned,4.057381,0.425865,0.464425,16,265,1144
huma-0b7a0c09975f07,human_anchor,waking_narrative,,human,3.475687,0.416352,0.419341,10,218,959
mode-07e9a1319d2694,model_narrative,HuggingFaceH4/zephyr-7b-beta,HuggingFaceH4/zephyr-7b-beta,aligned,4.029993,0.449263,0.485126,21,245,1114
huma-0d4d2249e75a8e,human_anchor,literary_criticism,,human,5.23074,0.430733,0.461106,6,232,1266
huma-03ee18b8e11b08,human_anchor,c20_fiction,,human,4.3317,0.508824,0.503668,7,233,1011
mode-223de330d79929,model_narrative,PKU-Alignment/beaver-7b-v1.0,PKU-Alignment/beaver-7b-v1.0,aligned,3.295373,0.418755,0.445989,14,235,907
mode-545bb30ff62fd0,model_narrative,tiiuae/Falcon3-10B-Instruct,tiiuae/Falcon3-10B-Instruct,aligned,3.629716,0.398146,0.497063,25,255,919
huma-a54b225dfd1074,human_anchor,dreams,,human,3.77598,0.427285,0.488028,11,238,1032
huma-369a741ff8d3c1,human_anchor,philosophy,,human,4.053065,0.47423,0.533845,11,230,1123
mode-fac3aa991914c0,model_narrative,HuggingFaceH4/zephyr-7b-beta,HuggingFaceH4/zephyr-7b-beta,aligned,3.425066,0.437157,0.460497,15,239,1074
huma-2ad0d7ca516995,human_anchor,literary_criticism,,human,4.397741,0.531472,0.543933,9,303,1156
mode-23c2ef019b66e6,model_narrative,tiiuae/Falcon3-10B-Base,tiiuae/Falcon3-10B-Base,base,4.375545,0.374631,0.414659,13,255,1154
mode-f85a3e3d3ea7ca,model_narrative,allenai/Olmo-3-1025-7B,allenai/Olmo-3-1025-7B,base,4.646343,0.448241,0.480724,10,256,1187
mode-62a5d112aa7a36,model_narrative,PKU-Alignment/beaver-7b-v1.0,PKU-Alignment/beaver-7b-v1.0,aligned,2.459003,0.347332,0.388839,17,234,1054
huma-a29a58ab7b1b05,human_anchor,c20_fiction,,human,4.24169,0.441862,0.48905,21,249,977
mode-576445d3214b4b,model_narrative,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,base,4.782935,0.459895,0.502899,17,234,1066
huma-0b150c0b723a3c,human_anchor,arxiv_abstracts,,human,3.758933,0.424667,0.437673,7,257,1397
mode-7f2b8c5e531d8f,model_narrative,LLM360/AmberSafe,LLM360/AmberSafe,aligned,2.903769,0.398221,0.433967,16,235,1051
huma-65aaea823bc7d5,human_anchor,c20_fiction,,human,4.503683,0.488547,0.504844,20,240,1024
huma-18d43f85536e57,human_anchor,philosophy,,human,3.503594,0.432775,0.451696,24,282,1111
mode-9d182a1c330988,model_narrative,tiiuae/Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,aligned,3.723778,0.42438,0.477372,29,250,947
mode-bde887c252cedc,model_narrative,HuggingFaceH4/zephyr-7b-beta,HuggingFaceH4/zephyr-7b-beta,aligned,3.37609,0.352772,0.400971,10,242,1056
huma-e0d04d21d683ed,human_anchor,c20_fiction,,human,4.453048,0.514653,0.549876,9,218,1113
mode-274ad097798ab6,model_narrative,togethercomputer/RedPajama-INCITE-7B-Chat,togethercomputer/RedPajama-INCITE-7B-Chat,aligned,2.294236,0.382883,0.433752,18,255,1059
huma-0d2e13d1e48fae,human_anchor,c20_fiction,,human,3.776366,0.41808,0.455331,7,212,986
mode-f8552316b3752a,model_narrative,lomahony/eleuther-pythia6.9b-hh-dpo,lomahony/eleuther-pythia6.9b-hh-dpo,aligned,5.189338,0.436233,0.458922,15,255,1127
huma-f47b95740ad3a1,human_anchor,literary_criticism,,human,4.800824,0.469208,0.501365,7,236,1149
huma-f4a0aab2b94f54,human_anchor,philosophy,,human,3.663146,0.440395,0.447968,9,229,1229
huma-259bdac9e669e5,human_anchor,literary_criticism,,human,4.334246,0.42914,0.455996,6,268,1215
huma-bea36a6eb4e572,human_anchor,dreams,,human,4.083324,0.408106,0.440401,12,233,968
mode-1ace4a43e2d852,model_narrative,EleutherAI/pythia-2.8b,EleutherAI/pythia-2.8b,base,4.303505,0.429398,0.5259,17,260,1092
mode-6cc69534debba2,model_narrative,m-a-p/CT-LLM-Base,m-a-p/CT-LLM-Base,base,5.344656,0.425462,0.452964,18,246,1105
huma-8e2b5be962ba10,human_anchor,waking_narrative,,human,3.397283,0.403376,0.441217,15,219,988
mode-f166edb2cde084,model_narrative,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,aligned,4.234963,0.473675,0.513348,15,275,1232
mode-b65e93db933e5c,model_narrative,LLM360/AmberSafe,LLM360/AmberSafe,aligned,2.781776,0.433335,0.452007,12,246,1105
huma-4d5c60e3e00123,human_anchor,c20_fiction,,human,4.806129,0.508984,0.52086,13,250,1080
mode-05c53aa5cb1ee7,model_narrative,tiiuae/Falcon3-7B-Base,tiiuae/Falcon3-7B-Base,base,4.732519,0.46007,0.509091,19,272,1185
huma-b94d5468fcb99a,human_anchor,c20_fiction,,human,3.932338,0.476532,0.498176,19,250,1014
mode-245959fafc4881,model_narrative,ibm-granite/granite-3.0-8b-instruct,ibm-granite/granite-3.0-8b-instruct,aligned,2.529254,0.435493,0.433213,18,223,803
huma-2118b82eff0142,human_anchor,dreams,,human,3.4565,0.442526,0.483471,10,222,954
mode-0bd80b86049489,model_narrative,tiiuae/Falcon3-3B-Instruct,tiiuae/Falcon3-3B-Instruct,aligned,4.670694,0.496439,0.516388,15,268,956
mode-f796a96a574c79,model_narrative,tiiuae/Falcon3-3B-Instruct,tiiuae/Falcon3-3B-Instruct,aligned,3.147553,0.410611,0.414605,13,244,1141
mode-a7603251b8cb86,model_narrative,ContextualAI/archangel_sft-dpo_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,aligned,3.854405,0.461672,0.46677,18,260,1012
huma-4d5601e318a0d0,human_anchor,c20_fiction,,human,5.208323,0.499891,0.510103,11,260,1197
huma-f101b855de433e,human_anchor,dreams,,human,3.651467,0.401545,0.449228,9,215,930
huma-b9d297c4d71196,human_anchor,dreams,,human,3.236504,0.457101,0.483658,11,233,981
mode-1750fff84b9725,model_narrative,LLM360/AmberSafe,LLM360/AmberSafe,aligned,2.817652,0.45668,0.464866,17,235,1077
mode-89d1092f7d1b3e,model_narrative,EleutherAI/pythia-2.8b,EleutherAI/pythia-2.8b,base,4.100696,0.398933,0.457102,37,258,950
huma-d10577348401b7,human_anchor,literary_criticism,,human,3.743526,0.492702,0.528939,11,240,1009
mode-97adfa8e161367,model_narrative,tiiuae/Falcon3-10B-Instruct,tiiuae/Falcon3-10B-Instruct,aligned,3.171021,0.460121,0.483315,16,262,1155
mode-92754bb3fb2772,model_narrative,HuggingFaceTB/SmolLM2-360M-Instruct,HuggingFaceTB/SmolLM2-360M-Instruct,aligned,4.923792,0.408242,0.488538,7,227,1024
mode-aa0fa26f480521,model_narrative,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,aligned,4.205391,0.428677,0.450639,12,260,1302
mode-5cd9fad2298d7c,model_narrative,lomahony/eleuther-pythia6.9b-hh-dpo,lomahony/eleuther-pythia6.9b-hh-dpo,aligned,4.054022,0.479708,0.484068,10,257,1077
huma-623a6e0f3b03c2,human_anchor,dreams,,human,3.829389,0.441771,0.484578,12,213,976
mode-fded81ac254a37,model_narrative,togethercomputer/RedPajama-INCITE-7B-Chat,togethercomputer/RedPajama-INCITE-7B-Chat,aligned,2.972689,0.46825,0.493515,15,247,1010
huma-a6e9c7b0ebbd7c,human_anchor,arxiv_abstracts,,human,3.481905,0.511557,0.516663,6,316,1411
huma-387e1422345b2c,human_anchor,literary_criticism,,human,4.714891,0.467039,0.531187,10,265,1215
mode-1d888b23efc6b1,model_narrative,HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-Base,base,4.387533,0.471527,0.493071,13,265,1158
huma-a6270d4775b72b,human_anchor,waking_narrative,,human,3.522191,0.430185,0.441876,10,214,930
huma-5009a33457809a,human_anchor,dreams,,human,3.897914,0.435603,0.486018,7,231,959
huma-4412f1d4273724,human_anchor,waking_narrative,,human,2.431669,0.381422,0.430648,9,215,963
mode-b86418f7eaf67a,model_narrative,tiiuae/Falcon3-10B-Base,tiiuae/Falcon3-10B-Base,base,4.400501,0.408003,0.446296,15,262,1181
huma-8757a23b571999,human_anchor,waking_narrative,,human,2.830303,0.407652,0.417357,11,210,997
mode-cfc8390682ff11,model_narrative,huggyllama/llama-7b,huggyllama/llama-7b,base,4.421044,0.453373,0.490828,9,249,1000
mode-8451b56c9973b8,model_narrative,tiiuae/Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,aligned,3.501936,0.475106,0.496445,23,249,1038
huma-561acf3fefb438,human_anchor,arxiv_abstracts,,human,5.336855,0.490676,0.522253,10,227,1456
mode-34bc7c7cd388aa,model_narrative,PKU-Alignment/beaver-7b-v1.0,PKU-Alignment/beaver-7b-v1.0,aligned,2.067554,0.362253,0.377643,18,240,1119
mode-836f1d24f4f4e6,model_narrative,allenai/Olmo-3-1025-7B,allenai/Olmo-3-1025-7B,base,4.990311,0.461332,0.479062,17,261,1161
huma-a5517e30135d60,human_anchor,dreams,,human,4.090656,0.437683,0.466183,18,239,1009
mode-2e2fbde1dad9ea,model_narrative,togethercomputer/RedPajama-INCITE-7B-Chat,togethercomputer/RedPajama-INCITE-7B-Chat,aligned,2.37727,0.374368,0.414069,17,255,1141
huma-dbd503ed11addf,human_anchor,arxiv_abstracts,,human,4.448068,0.477562,0.499412,9,259,1398
mode-21563b8c28cc08,model_narrative,togethercomputer/RedPajama-INCITE-Base-7B-v0.1,togethercomputer/RedPajama-INCITE-Base-7B-v0.1,base,3.767592,0.496919,0.521712,17,249,968
huma-e955e63dca60e6,human_anchor,c20_fiction,,human,4.320988,0.498458,0.532915,9,246,1105
mode-ae6385956db834,model_narrative,HuggingFaceTB/SmolLM2-360M,HuggingFaceTB/SmolLM2-360M,base,4.749219,0.412219,0.49769,6,245,1204
mode-e166f780a1bfca,model_narrative,allenai/Olmo-3-1025-7B,allenai/Olmo-3-1025-7B,base,4.605899,0.501457,0.532725,22,266,1117
huma-4668244eeac8f7,human_anchor,c20_fiction,,human,4.980354,0.444976,0.476373,9,220,1093
huma-66a5d697b41711,human_anchor,dreams,,human,4.22272,0.496107,0.512442,21,230,942
mode-582dbd6e3f5b67,model_narrative,EleutherAI/pythia-2.8b,EleutherAI/pythia-2.8b,base,3.980529,0.42323,0.507311,17,252,1103
huma-d53e9c3b53a0cc,human_anchor,dreams,,human,3.648213,0.597134,0.587818,7,218,908
mode-d8fa6d99e211ff,model_narrative,EleutherAI/pythia-2.8b,EleutherAI/pythia-2.8b,base,4.182199,0.518433,0.510467,15,257,1002
mode-f4a048f3fd6241,model_narrative,m-a-p/neo_7b_instruct_v0.1,m-a-p/neo_7b_instruct_v0.1,aligned,3.08411,0.480411,0.520392,14,239,926
huma-608783d761a711,human_anchor,literary_criticism,,human,4.79398,0.490244,0.544141,6,254,1315
mode-b030a8c624328f,model_narrative,EleutherAI/pythia-2.8b,EleutherAI/pythia-2.8b,base,3.751944,0.416211,0.469082,32,267,915
mode-0f34615b91cb47,model_narrative,HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,aligned,4.476564,0.486695,0.522404,17,263,1161
mode-feb561ba512e10,model_narrative,allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125,base,4.225499,0.384191,0.428996,19,254,1079
mode-225fb25c038f2a,model_narrative,m-a-p/neo_7b,m-a-p/neo_7b,base,5.358262,0.444573,0.467524,14,241,1060
mode-19e06bb0684742,model_narrative,Qwen/Qwen3-8B-Base,Qwen/Qwen3-8B-Base,base,5.790399,0.391983,0.423627,22,252,1188
huma-75439dc25e09d0,human_anchor,waking_narrative,,human,3.557098,0.451444,0.4579,9,211,952
huma-7a88ddff9f6fcc,human_anchor,arxiv_abstracts,,human,4.695383,0.481945,0.522478,6,255,1417
mode-77eeeef33280a1,model_narrative,EleutherAI/pythia-6.9b,EleutherAI/pythia-6.9b,base,4.102285,0.441382,0.479774,18,254,1049
mode-d2ba083e03d0f4,model_narrative,01-ai/Yi-1.5-9B,01-ai/Yi-1.5-9B,base,3.949556,0.456415,0.50995,14,246,1072
mode-ca0eca9a80201d,model_narrative,m-a-p/CT-LLM-SFT-DPO,m-a-p/CT-LLM-SFT-DPO,aligned,3.432958,0.409141,0.436165,17,254,1096
huma-40f10c516693ef,human_anchor,waking_narrative,,human,3.960794,0.371609,0.442118,16,207,968
mode-a0b81199999601,model_narrative,ContextualAI/archangel_sft-dpo_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,aligned,3.979985,0.432063,0.469246,25,252,1069
mode-112757ce620cd0,model_narrative,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B,base,4.808032,0.436722,0.469889,19,261,1176
huma-3430fdcca2a2c9,human_anchor,c20_fiction,,human,4.710066,0.506441,0.518137,9,243,1064
mode-e268268d5027a4,model_narrative,01-ai/Yi-1.5-9B-Chat,01-ai/Yi-1.5-9B-Chat,aligned,4.353698,0.468552,0.467332,9,241,1141
mode-d99003b38bfe70,model_narrative,tiiuae/Falcon3-1B-Instruct,tiiuae/Falcon3-1B-Instruct,aligned,3.553107,0.460874,0.459417,15,252,1135
huma-66d3c64a706017,human_anchor,waking_narrative,,human,3.165418,0.360957,0.406375,10,211,899
mode-cda8658bfef59c,model_narrative,HuggingFaceH4/zephyr-7b-beta,HuggingFaceH4/zephyr-7b-beta,aligned,3.554043,0.384737,0.408329,15,250,978
huma-7c5731a12192fd,human_anchor,philosophy,,human,3.869175,0.524482,0.533541,11,247,1197
huma-e2354329248a19,human_anchor,arxiv_abstracts,,human,3.61201,0.446189,0.434493,7,262,1439
mode-b27ac3dcd8a030,model_narrative,HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,aligned,3.357929,0.484694,0.497162,33,295,984
mode-04eece26397b07,model_narrative,PKU-Alignment/beaver-7b-v1.0,PKU-Alignment/beaver-7b-v1.0,aligned,2.377196,0.463759,0.467928,13,243,989
mode-ab82ae167a4eb3,model_narrative,m-a-p/neo_7b_instruct_v0.1,m-a-p/neo_7b_instruct_v0.1,aligned,4.972728,0.440204,0.478029,11,226,1082
mode-eb638c758f0b35,model_narrative,mistralai/Mistral-7B-v0.1,mistralai/Mistral-7B-v0.1,base,3.574391,0.32345,0.360888,25,246,1127
mode-dec94104132776,model_narrative,allenai/OLMoE-1B-7B-0125-DPO,allenai/OLMoE-1B-7B-0125-DPO,aligned,4.506153,0.42368,0.43478,10,247,1088
huma-9398ab465fcc8c,human_anchor,waking_narrative,,human,3.754263,0.431329,0.473792,14,222,1051
mode-802a1bd548d77c,model_narrative,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,4.240823,0.500428,0.490203,11,223,867
mode-a532e72580eca1,model_narrative,tiiuae/Falcon3-7B-Base,tiiuae/Falcon3-7B-Base,base,4.987407,0.483021,0.516571,22,254,1079
huma-1868b3db0750df,human_anchor,arxiv_abstracts,,human,3.467363,0.485207,0.483133,7,279,1300
huma-92dc142a703b63,human_anchor,dreams,,human,4.033492,0.440832,0.461644,9,222,967
huma-07d6e116ab7252,human_anchor,philosophy,,human,4.489617,0.530664,0.537699,8,229,1107
huma-e7a33c8dff1322,human_anchor,dreams,,human,3.632091,0.445102,0.471348,11,226,964
huma-7610364427adfd,human_anchor,literary_criticism,,human,4.574117,0.525649,0.554289,10,242,1130
mode-66038e7ff49b4c,model_narrative,EleutherAI/pythia-6.9b,EleutherAI/pythia-6.9b,base,4.405843,0.472555,0.480058,20,250,1079
huma-0a24b914ec2655,human_anchor,dreams,,human,3.139356,0.361609,0.402263,15,215,955
mode-6fa12cc6d3b4a4,model_narrative,HuggingFaceTB/SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,aligned,3.979803,0.455895,0.485583,16,272,1193
mode-e732d5ba42f05c,model_narrative,BSC-LT/salamandra-7b,BSC-LT/salamandra-7b,base,4.004813,0.466705,0.489161,16,239,1073
mode-38084b55fe19a0,model_narrative,allenai/OLMoE-1B-7B-0125-DPO,allenai/OLMoE-1B-7B-0125-DPO,aligned,2.035488,0.43318,0.42859,16,266,1092
huma-e1b1647cff563c,human_anchor,philosophy,,human,4.672541,0.343275,0.377944,5,218,1227
mode-78204c3c2dd998,model_narrative,m-a-p/CT-LLM-SFT-DPO,m-a-p/CT-LLM-SFT-DPO,aligned,2.706286,0.430717,0.499057,15,250,978
huma-83201d06bfdb0d,human_anchor,dreams,,human,3.624052,0.447574,0.489115,13,215,983
mode-f846db5b7c33eb,model_narrative,lomahony/eleuther-pythia6.9b-hh-dpo,lomahony/eleuther-pythia6.9b-hh-dpo,aligned,2.910612,0.401099,0.428827,19,258,936
mode-5b1eb4f91769e3,model_narrative,PKU-Alignment/beaver-7b-v1.0,PKU-Alignment/beaver-7b-v1.0,aligned,2.151935,0.419787,0.476597,16,234,1030
huma-374cabb82380ba,human_anchor,dreams,,human,3.389294,0.399354,0.436048,14,231,925
mode-3ffa24af15b774,model_narrative,tiiuae/Falcon3-3B-Instruct,tiiuae/Falcon3-3B-Instruct,aligned,5.283688,0.497049,0.499561,12,262,1031
huma-208f50a7c4b378,human_anchor,dreams,,human,3.548113,0.414615,0.458211,16,221,914
mode-6696146452b21e,model_narrative,tiiuae/Falcon3-10B-Base,tiiuae/Falcon3-10B-Base,base,3.907907,0.462383,0.482033,16,253,992
mode-5c4fc8c95f0fd1,model_narrative,tiiuae/Falcon3-3B-Instruct,tiiuae/Falcon3-3B-Instruct,aligned,4.132707,0.46941,0.506043,13,259,1176
huma-d3f0c5e0e62e73,human_anchor,arxiv_abstracts,,human,6.098187,0.514453,0.525193,7,284,1328
mode-5bac88141deb2f,model_narrative,m-a-p/neo_7b_instruct_v0.1,m-a-p/neo_7b_instruct_v0.1,aligned,3.743058,0.449345,0.448801,12,242,1167
mode-93b58425aa0cde,model_narrative,allenai/OLMo-2-0425-1B-DPO,allenai/OLMo-2-0425-1B-DPO,aligned,4.471953,0.409792,0.451553,15,266,1380
mode-ccad541d6c6053,model_narrative,Qwen/Qwen3-8B,Qwen/Qwen3-8B,aligned,2.454241,0.417666,0.463989,16,260,1150
mode-4c177af606f46f,model_narrative,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,4.96987,0.429013,0.442597,10,222,1013
huma-4bb29edaa60e97,human_anchor,dreams,,human,4.08202,0.474529,0.475139,11,230,922
mode-7a1535c885f3ff,model_narrative,tiiuae/Falcon3-7B-Base,tiiuae/Falcon3-7B-Base,base,3.331207,0.448505,0.463755,22,257,878
mode-cd0d0388bf0929,model_narrative,huggyllama/llama-7b,huggyllama/llama-7b,base,4.998095,0.397674,0.433426,6,219,1075
huma-5f47e4dfbdab8e,human_anchor,waking_narrative,,human,3.114745,0.397286,0.454458,12,214,989
mode-fce813f5cb75f5,model_narrative,Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B,base,4.475344,0.493935,0.531888,22,266,1066
huma-ab34f98187acea,human_anchor,c20_fiction,,human,4.897671,0.495517,0.525438,8,245,1078
mode-c9dfdb0274792b,model_narrative,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B,base,4.385446,0.471461,0.511467,8,258,1151
huma-24a24f33db2614,human_anchor,literary_criticism,,human,4.117125,0.479055,0.498883,6,264,1118
mode-2465f69710656d,model_narrative,Qwen/Qwen3-8B-Base,Qwen/Qwen3-8B-Base,base,4.825847,0.485181,0.503055,15,257,1104
huma-3240d7f5e4f9a9,human_anchor,dreams,,human,4.28209,0.491311,0.517079,11,239,960
mode-c9f43f27b014b0,model_narrative,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,aligned,4.04951,0.467848,0.485554,16,273,1173
huma-64b82956513c3d,human_anchor,dreams,,human,3.591363,0.416328,0.462769,14,221,977
huma-46c4266fb3a050,human_anchor,waking_narrative,,human,3.372371,0.407516,0.423841,9,209,940
mode-d4d6abfb2d61bd,model_narrative,mistralai/Mistral-7B-v0.1,mistralai/Mistral-7B-v0.1,base,4.347216,0.429306,0.445727,12,251,1122
huma-677123a492ec97,human_anchor,philosophy,,human,3.954842,0.501212,0.499889,7,262,1020
mode-9dbb68d7989eab,model_narrative,m-a-p/neo_7b_instruct_v0.1,m-a-p/neo_7b_instruct_v0.1,aligned,3.5793,0.447874,0.469263,11,242,1043
mode-95642e85326bae,model_narrative,EleutherAI/pythia-6.9b,EleutherAI/pythia-6.9b,base,4.220104,0.423942,0.44063,10,257,1135
huma-8e319760a09be1,human_anchor,waking_narrative,,human,3.622313,0.44655,0.461211,8,218,998
mode-e6380e111b3816,model_narrative,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B,base,4.52085,0.478602,0.503837,21,260,1121
mode-7f48188c79e39a,model_narrative,bigscience/bloom-7b1,bigscience/bloom-7b1,base,5.571029,0.406249,0.449858,17,258,1069
mode-178117da0fd77b,model_narrative,mistralai/Mistral-7B-v0.1,mistralai/Mistral-7B-v0.1,base,4.359585,0.490507,0.519009,14,246,1071
mode-f3a9aa0d8373af,model_narrative,01-ai/Yi-1.5-9B-Chat,01-ai/Yi-1.5-9B-Chat,aligned,3.296389,0.527335,0.514034,17,231,912
huma-d44c97d4067414,human_anchor,waking_narrative,,human,3.673622,0.432448,0.464079,15,224,1011
huma-4e43756e625eb6,human_anchor,waking_narrative,,human,2.955312,0.374424,0.466897,15,225,987
mode-5f2f913b8dd964,model_narrative,allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B,base,5.660276,0.421688,0.454933,12,258,1182
huma-2dd0456f682859,human_anchor,waking_narrative,,human,3.108237,0.436188,0.468649,15,220,1018
huma-2c4656684955ae,human_anchor,arxiv_abstracts,,human,4.590785,0.434844,0.486658,9,255,1388
mode-327b68f4a3f378,model_narrative,HuggingFaceTB/SmolLM2-360M,HuggingFaceTB/SmolLM2-360M,base,4.591793,0.494641,0.526168,21,264,1041
mode-009d733b0516f7,model_narrative,allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125,base,4.667958,0.4948,0.521316,14,255,970
huma-c5d40ecce9a200,human_anchor,dreams,,human,4.586186,0.4161,0.475219,11,213,1008
mode-6a5a7ee7abcc89,model_narrative,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,3.97838,0.337876,0.372713,11,227,1048
mode-1676f719ed249b,model_narrative,PKU-Alignment/beaver-7b-v1.0,PKU-Alignment/beaver-7b-v1.0,aligned,2.094508,0.335576,0.367643,14,236,1023
mode-874cc563957e2c,model_narrative,allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125,base,4.53779,0.451863,0.485485,14,248,1081
mode-4208a96e2c974b,model_narrative,zai-org/glm-4-9b-hf,zai-org/glm-4-9b-hf,base,2.763561,0.490894,0.50841,21,297,1140
mode-8800df3f5ea60a,model_narrative,BSC-LT/salamandra-7b-instruct,BSC-LT/salamandra-7b-instruct,aligned,3.706714,0.438354,0.462543,12,244,1045
mode-1188c6a67efe32,model_narrative,togethercomputer/RedPajama-INCITE-Base-7B-v0.1,togethercomputer/RedPajama-INCITE-Base-7B-v0.1,base,4.812287,0.434914,0.498192,21,258,1071
mode-21bc953223a207,model_narrative,HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-Base,base,4.703092,0.357178,0.358661,9,259,1169
mode-c2b75d0f9aaf7d,model_narrative,allenai/OLMoE-1B-7B-0125-DPO,allenai/OLMoE-1B-7B-0125-DPO,aligned,3.092044,0.450154,0.488666,15,250,1085
mode-b5e77379a3a012,model_narrative,tiiuae/Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,aligned,3.134345,0.426129,0.477524,24,243,925
huma-1e9e1dba703d84,human_anchor,literary_criticism,,human,4.662387,0.48491,0.499859,9,246,1106
mode-7f9d3fb4418f58,model_narrative,m-a-p/CT-LLM-SFT-DPO,m-a-p/CT-LLM-SFT-DPO,aligned,2.738779,0.283208,0.320532,18,255,1214
mode-33905b758485aa,model_narrative,tiiuae/Falcon3-7B-Base,tiiuae/Falcon3-7B-Base,base,4.069794,0.524905,0.514379,22,262,1014
huma-f180b67e1aacdf,human_anchor,arxiv_abstracts,,human,3.882368,0.401816,0.442435,9,242,1226
mode-857871133574dc,model_narrative,togethercomputer/RedPajama-INCITE-Base-7B-v0.1,togethercomputer/RedPajama-INCITE-Base-7B-v0.1,base,3.50793,0.463678,0.471261,34,260,846
